151	5220597.0
151	9496400.0
151	6060222.0
151	6780934.0
151	3658178.0
151	3704652.0
151	9159381.0
151	7113584.0
151	831222.0
151	2212951.0
151	5436087.0
151	3377451.0
151	3874780.0
151	1937867.0
151	5810178.0
151	7911630.0
151	2883213.0
151	3803480.0
151	3467881.0
151	3171760.0
151	1861526.0
151	4940650.0
151	1799331.0
151	7369151.0
151	4309672.0
151	2.493979E7
151	5278925.0
151	4382941.0
151	5244289.0
151	4657597.0
151	7015817.0
151	7185221.0
151	3061831.0
151	4170730.0
151	4089717.0
151	890.0
151	4648898.0
151	3594712.0
151	5891255.0
151	6424496.0
151	1.351805E7
151	3893599.0
151	4841098.0
151	9445102.0
151	2457783.0
151	2535775.0
151	5714028.0
151	6678972.0
151	2003514.0
151	1462052.0
151	4603782.0
151	7530759.0
151	8738274.0
151	7099348.0
151	529.0
151	8424648.0
151	1.8349034E7
151	4036385.0
151	8065701.0
151	5701020.0
151	9681580.0
151	2619816.0
151	3.7919157E7
151	3103455.0
151	6142685.0
151	7125039.0
151	5073186.0
