"gene","logP"
"Adam11",0
"Adam12",0.3
"Adam15",-0.1
"Adam17",-0.3
"Adam18",-0.1
"Adam19",0.8
"Adam1a",0.8
"Adam1b",0.2
"Adam2",-0.2
"Adam21",0.4
"Adam22",0.5
"Adam23",0.5
"Adam26b",0.8
"Adam28",-0.4
"Adam4",0
"Adam5",-0.1
"Adam7",0.1
"Adam8",-2.2
"Adam9",-0.7
"Adamts1",3.9
"Adamts10",-1
"Adamts12",-0.1
"Adamts13",-0.1
"Adamts14",0.2
"Adamts15",-0.9
"Adamts16",0
"Adamts17",0.6
"Adamts18",-0.4
"Adamts19",-0.1
"Adamts2",-1.5
"Adamts20",0.1
"Adamts3",0.5
"Adamts4",-1
"Adamts5",0
"Adamts6",-0.8
"Adamts7",-0.1
"Adamts8",0.2
"Adamts9",0.4
"Adamtsl1",0
"Adamtsl2",0.4
"Adamtsl3",0.2
"Adamtsl4",0.9
"Adamtsl5",-0.1
"Adap1",-0.7
"Adap2",0.5
"Adar",0.2
"Adarb1",1.1
"Adarb2",0
"Adat1",1.6
"Adat2",2.6
"Adat3",1.4
"Adck1",-0.2
"Adck2",0.6
"Adck5",-0.3
"Adcy1",0.6
"Adcy10",-0.1
"Adcy2",1.2
"Adcy3",0.2
"Adcy4",0.4
"Adcy5",2.1
"Adcy6",4.6
"Adcy7",0.1
"Adcy8",1.3
"Adcy9",1.5
"Adcyap1",-0.1
"Adcyap1r1",1
"Add1",0.2
"Add2",0.7
"Add3",0.1
"Adgra1",-0.4
"Adgra2",0
"Adgra3",0.2
"Adgrb1",0.2
"Adgrb2",0
"Adgrb3",1.6
"Adgrd1",0
"Adgre1",0.9
"Adgre5",-0.6
"Adgrf1",-0.1
"Adgrf2",0
"Adgrf4",-0.2
"Adgrf5",4.4
"Adgrg1",-0.3
"Adgrg2",-0.2
"Adgrg3",0
"Adgrg4",0
"Adgrg6",-0.1
"Adgrl1",0.3
"Adgrl2",-0.3
"Adgrl3",0.9
"Adgrl4",2.2
"Adgrv1",-0.6
"Adh1",-0.2
"Adh5",0.3
"Adh6b",-0.1
"Adh7",-0.2
"Adhfe1",0.3
"Adi1",-0.8
"Adipor1",0.5
"Adipor2",-0.1
"Adk",-0.4
"Adm",0.1
"Adnp",0
"Adnp2",0.3
"Ado",-0.3
"Adora1",-1.2
"Adora2a",0.3
"Adora2b",0.8
"Adora3",-0.2
"Adpgk",-2.1
"Adprh",-0.7
"Adprhl1",-0.2
"Adprhl2",0.1
"Adprm",-0.3
"Adra1a",0.7
"Adra1b",0.2
"Adra1d",0.2
"Adra2a",-0.3
"Adra2b",NA
"Adra2c",0.4
"Adrb1",1.7
"Adrb2",0.4
"Adrb3",-0.5
"Adrbk1",-0.1
"Adrbk2",0.4
"Adrm1",0.3
"Adsl",-0.1
"Adss",-0.1
"Adssl1",1
"Adtrp",-0.2
"Aebp1",0.3
"Aebp2",0.4
"Aen",-0.4
"Aes",-2.5
"AF366264",0.2
"AF529169",0.1
"Afap1",0.7
"Afap1l1",-0.8
"Afap1l2",0.3
"Aff1",0.1
"Aff2",0.6
"Aff3",0.7
"Aff4",4
"Afg3l1",-1.2
"Afg3l2",3.4
"Afmid",0.4
"Aftph",-1.1
"Aga",0
"Agap1",4
"Agap2",0.1
"Agap3",-0.6
"Agbl1",0
"Agbl2",-0.2
"Agbl3",-0.3
"Agbl4",-0.2
"Agbl5",0.1
"Ager",-0.2
"Agfg1",-0.1
"Agfg2",-1.7
"Aggf1",0.1
"Agk",0.1
"Agl",0
"Agmat",-0.2
"Agmo",0.5
"Ago1",0.9
"Ago2",4.5
"Ago3",0.1
"Ago4",-0.8
"Agpat1",-0.6
"Agpat2",-0.7
"Agpat3",-0.3
"Agpat4",-0.2
"Agpat5",-0.8
"Agpat9",-0.1
"Agps",-0.6
"Agrn",0.1
"Agrp",0.4
"Agt",1.7
"Agtpbp1",0.5
"Agtr1a",0.2
"Agtr1b",-1.2
"Agtr2",0
"Agtrap",-0.3
"Agxt",0
"Ahctf1",0.3
"Ahcy",-0.3
"Ahcyl1",2.8
"Ahcyl2",0
"Ahdc1",-2.2
"Ahi1",-0.6
"Ahnak",3.5
"Ahnak2",-0.1
"Ahr",0.4
"Ahrr",0
"Ahsa1",-0.7
"Ahsa2",0.3
"AI182371",0
"AI314180",0.6
"AI413582",-0.4
"AI429214",-0.4
"AI464131",1.1
"AI481877",-0.1
"AI593442",0.8
"AI597479",0.3
"AI606181",0.7
"AI661453",-0.1
"AI837181",-1.6
"AI846148",0.4
"AI854703",0.2
"AI987944",1
"Aicda",-0.2
"Aida",-0.1
"Aif1",0.1
"Aif1l",0.3
"Aifm1",0.1
"Aifm2",0.5
"Aifm3",0.5
"Aig1",0.2
"Aim1",0
"Aim1l",-0.2
"Aim2",-0.1
"Aimp1",-0.2
"Aimp2",-0.5
"Aip",-1.5
"Aipl1",0.3
"Aire",0
"Ajap1",-0.3
"Ajuba",0.6
"AK010878",1.4
"Ak1",0.3
"AK157302",0
"Ak2",0.3
"Ak3",0.6
"Ak4",-0.2
"Ak5",-3.4
"Ak6",0.4
"Ak7",-0.1
"Ak8",-0.6
"Ak9",0.4
"Akain1",0
"Akap1",0.1
"Akap10",0
"Akap11",1.5
"Akap12",0.8
"Akap13",-0.3
"Akap14",-0.2
"Akap17b",0.7
"Akap2",0.2
"Akap5",0.8
"Akap6",0.5
"Akap7",0.9
"Akap8",-0.4
"Akap8l",-0.5
"Akap9",2
"Akip1",0
"Akirin1",-1.3
"Akirin2",-0.5
"Akna",-0.4
"Aknad1",-0.2
"Akp3",0
"Akr1a1",-0.5
"Akr1b10",0
"Akr1b3",1.3
"Akr1b8",-0.1
"Akr1c14",-0.2
"Akr1c18",0.2
"Akr1d1",0.2
"Akr1e1",-0.4
"Akr7a5",-1.5
"Akt1",0.8
"Akt1s1",-0.3
"Akt2",-0.9
"Akt3",2.8
"Aktip",0.3
"Alad",-0.6
"Alas1",-0.1
"Alas2",0.4
"Alcam",0.4
"Aldh16a1",0.6
"Aldh18a1",0.3
"Aldh1a1",0.4
"Aldh1a2",0
"Aldh1a3",-0.8
"Aldh1a7",-0.2
"Aldh1b1",0.3
"Aldh1l1",0.6
"Aldh1l2",0.6
"Aldh2",-0.3
"Aldh3a1",-0.1
"Aldh3a2",-0.4
"Aldh3b1",0.6
"Aldh3b2",-0.2
"Aldh3b3",0
"Aldh4a1",-1.6
"Aldh5a1",-0.1
"Aldh6a1",0
"Aldh7a1",0.7
"Aldh8a1",-0.2
"Aldh9a1",0.3
"Aldoa",-1.7
"Aldoart2",-0.4
"Aldob",0
"Aldoc",0.4
"Alg1",-0.4
"Alg10b",0.6
"Alg11",-1.8
"Alg12",0
"Alg13",-0.1
"Alg14",0.2
"Alg2",-1.4
"Alg3",-0.2
"Alg5",0.1
"Alg6",0.2
"Alg8",0
"Alg9",0.7
"Alk",1.5
"Alkbh1",-0.2
"Alkbh2",0.3
"Alkbh3",-1
"Alkbh4",-0.8
"Alkbh5",0
"Alkbh6",0.6
"Alkbh7",-0.2
"Alkbh8",-0.1
"Allc",-0.1
"Alms1",2.2
"Alox12",0.2
"Alox12b",-0.1
"Alox12e",-0.2
"Alox15",-0.2
"Alox5",-0.1
"Alox5ap",0.3
"Alox8",1.8
"Aloxe3",0.8
"Alpk1",0
"Alpk2",-0.3
"Alpk3",0.2
"Alpl",-0.1
"Als2",1.1
"Als2cl",0.2
"Alx3",-0.1
"Alx4",-0.6
"Alyref",0.3
"Alyref2",1.3
"Amacr",0.1
"Ambra1",0.1
"Amd1",-0.2
"Amd2",-0.2
"Amdhd2",0.7
"Amer1",2.2
"Amer2",1.3
"Amer3",1
"Amfr",1.1
"Amh",-0.1
"Amhr2",0.3
"Amica1",-0.2
"Amigo1",1.9
"Amigo2",1.2
"Amigo3",-2.4
"Ammecr1",0.7
"Ammecr1l",-0.2
"Amn",0.1
"Amn1",0
"Amot",0.9
"Amotl1",1.9
"Amotl2",0.6
"Ampd1",-0.1
"Ampd2",0.6
"Ampd3",1.3
"Amph",0.9
"Amt",-0.7
"Amy1",0.6
"Amy2a2",0.1
"Amy2a3",0.1
"Amy2a4",0.1
"Amy2a5",-0.1
"Amz1",-0.5
"Amz2",0
"Anapc1",0.6
"Anapc10",1.1
"Anapc11",1.2
"Anapc13",-0.9
"Anapc15",0.5
"Anapc16",-0.1
"Anapc2",1.2
"Anapc4",0.6
"Anapc5",-0.1
"Anapc7",0.2
"Ang",0
"Angel1",0.3
"Angel2",0.5
"Angpt1",0.4
"Angpt2",1.2
"Angpt4",-0.1
"Angptl1",0.3
"Angptl2",0.1
"Angptl3",-0.1
"Angptl4",-0.2
"Angptl6",-1
"Angptl7",-1.3
"Angptl8",-0.4
"Ank",1.6
"Ank1",0.7
"Ank2",1.6
"Ank3",0.4
"Ankdd1a",-0.1
"Ankdd1b",0.7
"Ankef1",-0.2
"Ankfy1",2.1
"Ankhd1",0.1
"Ankib1",-0.1
"Ankle1",-0.3
"Ankle2",0
"Ankmy1",-0.2
"Ankmy2",-0.6
"Ankra2",-0.1
"Ankrd10",0.1
"Ankrd11",0.6
"Ankrd12",1.7
"Ankrd13a",-0.3
"Ankrd13b",-0.3
"Ankrd13c",0.4
"Ankrd13d",-0.8
"Ankrd16",0.9
"Ankrd17",0.1
"Ankrd2",0.1
"Ankrd23",-0.3
"Ankrd24",0
"Ankrd26",3.4
"Ankrd27",0.1
"Ankrd28",0.4
"Ankrd29",0.3
"Ankrd31",-0.2
"Ankrd33b",0.7
"Ankrd34a",-2.3
"Ankrd34b",0.4
"Ankrd34c",-0.2
"Ankrd35",0.7
"Ankrd37",0.4
"Ankrd39",-0.8
"Ankrd40",1.3
"Ankrd42",0.2
"Ankrd44",0
"Ankrd45",0.2
"Ankrd46",-1.1
"Ankrd49",2
"Ankrd50",2.2
"Ankrd52",1.6
"Ankrd53",0.6
"Ankrd54",-1.7
"Ankrd55",-0.2
"Ankrd6",0.5
"Ankrd61",0.3
"Ankrd63",-0.4
"Ankrd9",0.9
"Anks1",-1.1
"Anks1b",0.2
"Anks3",-0.8
"Anks4b",-0.2
"Anks6",-1.1
"Ankub1",0.3
"Ankzf1",-2.7
"Anln",0.1
"Ano1",0
"Ano10",0.7
"Ano2",-0.2
"Ano3",1.3
"Ano4",0.1
"Ano5",0.3
"Ano6",0.6
"Ano8",0.4
"Anp32a",0
"Anp32b",0
"Anp32e",-0.2
"Anpep",0
"Antxr1",0
"Antxr2",0.1
"Anxa11",-0.3
"Anxa2",0.1
"Anxa3",0.3
"Anxa4",-0.6
"Anxa5",0.1
"Anxa6",-0.1
"Anxa7",-0.9
"Anxa9",0
"Aoah",-0.5
"Aoc2",0.9
"Aoc3",0.1
"Aox1",-0.1
"Aox3",0.2
"Aox4",-0.1
"Ap1ar",0.6
"Ap1b1",-0.1
"Ap1g1",0.6
"Ap1g2",-0.5
"Ap1m1",-1.3
"Ap1s1",-2.5
"Ap1s2",-0.3
"Ap1s3",-0.2
"Ap2a1",-0.6
"Ap2a2",0.2
"Ap2b1",0.5
"Ap2m1",-0.4
"Ap2s1",-0.4
"Ap3b1",-0.9
"Ap3b2",-0.7
"Ap3d1",-1.7
"Ap3m1",-1.2
"Ap3m2",-2
"Ap3s1",-0.7
"Ap3s2",0.2
