"","gene","pvalue","lfc","color"
"1","0610005C13Rik",0.0820581706022938,-1.01511779534126,"none"
"2","0610007C21Rik",9.42344152465173,-1.33021420329873,"DG"
"3","0610007L01Rik",0.000691281400548193,0.00581786282157642,"none"
"5","0610007P08Rik",2.45976804710151,-1.33733863915433,"DG"
"6","0610007P14Rik",0.792744396917571,-0.425190417832221,"none"
"7","0610007P22Rik",0,-0.000148750773005665,"none"
"9","0610009B22Rik",0.0173487000131527,0.0337568634793332,"none"
"10","0610009D07Rik",0.68296436080619,-0.408723695394911,"none"
"11","0610009E02Rik",2.68391831035873,-3.23646582112998,"DG"
"12","0610009L18Rik",15.1348798900131,22.9298411952526,"CA1"
"13","0610009O20Rik",0.291993759206752,-0.839250984718795,"none"
"14","0610010F05Rik",5.3374076964834,0.790279490559116,"CA1"
"15","0610010K14Rik",0.0727646355080351,-1.43565825849479,"none"
"16","0610010O12Rik",11.7468674717801,-1.95458440823646,"DG"
"17","0610011F06Rik",1.96725579007942,-1.66634294541159,"DG"
"18","0610011L14Rik",0.87928018413521,0.798698154892533,"none"
"19","0610012D04Rik",2.23168099894078,16.329726382453,"CA1"
"20","0610012G03Rik",0.614578995296033,-0.660334808115354,"none"
"22","0610030E20Rik",2.3053922684754,-1.56088488911664,"DG"
"23","0610031J06Rik",0.593968730742154,-0.886422168487156,"none"
"24","0610037L13Rik",1.34958346004283,-0.69195405933827,"DG"
"25","0610037P05Rik",0.0725700643996894,-0.116959114517607,"none"
"26","0610038L08Rik",1.03038169883855,-5.96672132755154,"none"
"29","0610040B10Rik",0.00719340944875167,0.0625339779137397,"none"
"30","0610040F04Rik",0,0.0061339351396329,"none"
"31","0610040J01Rik",2.01220689180813,15.442154946443,"CA1"
"32","0610043K17Rik",8.23275584851577,11.0607458154565,"CA1"
"33","0910001L09Rik",1.39238282585179,-1.43508728784358,"DG"
"34","1010001B22Rik",4.83123378943452,-24.4682653407378,"DG"
"35","1110001A16Rik",0.203228492149694,-0.484771195097726,"none"
"36","1110001J03Rik",0.119199690649441,-0.337256356397859,"none"
"37","1110002B05Rik",0.116457072785595,0.369651080106823,"none"
"38","1110002E22Rik",0.991197092546826,-3.07397064528343,"none"
"39","1110002J07Rik",2.20866138957162,8.43173486484329,"CA1"
"40","1110002L01Rik",0.45216764081412,-1.65093171035469,"none"
"41","1110002N22Rik",0.344251314875739,-0.567555160046563,"none"
"42","1110003E01Rik",0.00702049233694712,-0.013817794263452,"none"
"43","1110004E09Rik",0.816137435154202,0.640373020990413,"none"
"44","1110004F10Rik",0.668900953398484,0.462907710822808,"none"
"45","1110005A03Rik",2.85549334057763,-2.20291782511574,"DG"
"46","1110007C09Rik",1.00742278119789,-3.60317710172255,"none"
"48","1110008F13Rik",0.245267258593505,-0.679570254481073,"none"
"49","1110008J03Rik",0.0664495379663184,0.38307998018315,"none"
"50","1110008L16Rik",0.926327846044077,-1.55324324212969,"none"
"51","1110008P14Rik",12.8644486579656,-1.82175528552736,"DG"
"52","1110012J17Rik",0.107028182251621,0.304360080486164,"none"
"53","1110012L19Rik",0.190921802771979,0.828969792810489,"none"
"54","1110014N23Rik",0.0268978331154772,-0.122092205206455,"none"
"55","1110017D15Rik",0.634274304170812,-5.21493809687142,"none"
"56","1110017F19Rik",1.33394867912779,9.31675914333772,"CA1"
"57","1110018G07Rik",13.5126809328172,1.10616767081125,"CA1"
"58","1110018J18Rik",1.10509002269771,-1.25442935879394,"none"
"59","1110018N20Rik",0.00267412027862955,-0.0512480899008953,"none"
"60","1110019D14Rik",0.429292109324271,1.61365553719809,"none"
"61","1110020A21Rik",0.558367642504994,3.82434645189687,"none"
"62","1110020G09Rik",0.0496642572919105,-0.119976685167029,"none"
"63","1110021J02Rik",5.46111292414281,6.27869386308514,"CA1"
"64","1110021L09Rik",0.703151913407925,0.634936101998094,"none"
"65","1110028C15Rik",3.0235677915406,-1.01677153278422,"DG"
"66","1110028F11Rik",0.0820581706022938,-1.8761782309899,"none"
"67","1110031I02Rik",0.754745245431603,2.35328949179342,"none"
"68","1110032A03Rik",0.575511248303613,0.610308388392086,"none"
"69","1110032A04Rik",2.62407848749215,9.22015723901253,"CA1"
"70","1110032F04Rik",0.183867037375339,0.887321893255615,"none"
"71","1110034A24Rik",6.01783448627389,3.55154232924568,"CA1"
"72","1110034B05Rik",2.06467976138946,1.29122346432212,"CA1"
"73","1110034G24Rik",1.13402843738067,3.31132080814919,"none"
"74","1110035H17Rik",0.0820581706022938,-1.80439411306964,"none"
"75","1110035M17Rik",0.0714389610197498,-0.666844148985,"none"
"76","1110037F02Rik",0.788904272776836,0.502295201573567,"none"
"77","1110038B12Rik",3.41024982142559,-2.07402021568441,"DG"
"78","1110038D17Rik",2.07912819249744,2.20711419413883,"CA1"
"79","1110038F14Rik",0.867577326838972,-1.3007692917812,"none"
"80","1110046J04Rik",0.493920360669901,6.95036250330009,"none"
"81","1110049F12Rik",0.556962232124828,0.770725320340692,"none"
"82","1110050K14Rik",2.32322075943812,13.4279576768574,"CA1"
"83","1110051M20Rik",1.20277803261568,-0.77403013732192,"none"
"84","1110054M08Rik",0.320992064488672,-2.69361493471671,"none"
"85","1110054O05Rik",1.15981049349655,1.07185394193554,"none"
"86","1110057K04Rik",0.00233536609689174,-0.0129674440891185,"none"
"87","1110058L19Rik",0.279487350511986,-0.474729730446061,"none"
"88","1110059E24Rik",0.921388018993589,-0.752520044928972,"none"
"89","1110059G10Rik",0.418301375333356,0.418061769783607,"none"
"91","1110065P20Rik",5.74807897987407,-2.59419728586854,"DG"
"92","1110067D22Rik",0.189207220884649,0.284520542955014,"none"
"93","1190002H23Rik",0.0761156839766418,-0.954228467575535,"none"
"94","1190002N15Rik",0.484582358981664,1.69624522160915,"none"
"96","1190005F20Rik",1.20580578181443,-0.596228567834114,"none"
"97","1190005I06Rik",5.00306432750534,21.3013739286889,"CA1"
"99","1190007I07Rik",1.51683925890452,-1.75256367526598,"DG"
"101","1200011I18Rik",1.14531514362299,0.643001524037798,"none"
"102","1200011M11Rik",0.442701202380986,0.563863515221448,"none"
"103","1200014J11Rik",0.451278115475051,-0.7372346240588,"none"
"104","1200016B10Rik",0.435678289350156,-0.589839530288476,"none"
"105","1300001I01Rik",0.321639417574281,-0.180811892340881,"none"
"106","1300002E11Rik",0.0962139494611084,-0.27950939863901,"none"
"108","1300010F03Rik",6.00146660219037,-1.44391360906571,"DG"
"109","1300014I06Rik",6.21951977216849,-10.0499607407409,"DG"
"110","1300017J02Rik",6.23778928827948,20.3941401491819,"CA1"
"111","1300018I17Rik",1.2555140578596,-0.775383664313143,"none"
"112","1300018J18Rik",0.237158310032398,-0.722146779432078,"none"
"113","1500001M20Rik",7.9777691602085,3.48620677268739,"CA1"
"114","1500002C15Rik",5.48372605602246,18.8467179725247,"CA1"
"115","1500002F19Rik",0.131525449900722,-1.87709456065152,"none"
"117","1500002O20Rik",0.145999604759247,-0.291596895509794,"none"
"118","1500003O03Rik",3.14932237778327,0.792889557438255,"CA1"
"119","1500009C09Rik",0.29599789042934,-0.298884318705326,"none"
"120","1500009L16Rik",0.980608264361995,1.09626305449582,"none"
"121","1500010J02Rik",0.409359768577777,0.851742038833721,"none"
"122","1500011B03Rik",0.0240974202799477,0.0504994438794259,"none"
"123","1500011H22Rik",0.604214799242745,-0.702928588118082,"none"
"124","1500011K16Rik",1.22474493071339,0.535199919403346,"none"
"125","1500012F01Rik",2.50207211089827,-1.32376411585961,"DG"
"126","1500012K07Rik",0.33932436558375,5.14306913227636,"none"
"127","1500015O10Rik",0.95446316426814,-5.39080289050467,"none"
"129","1500017E21Rik",0.260882405264161,-0.785605231453719,"none"
"130","1500026H17Rik",5.13718898727554,4.57669994257783,"CA1"
"131","1500031L02Rik",1.46045045657343,0.80891342249146,"CA1"
"132","1500032L24Rik",2.02728708045018,0.823026642915432,"CA1"
"133","1500035N22Rik",0.12196814674357,-0.890467830982608,"none"
"134","1520402A15Rik",0.978787435424152,-1.20163511612291,"none"
"136","1600002K03Rik",1.40263992923785,3.57770782917268,"CA1"
"137","1600010F14Rik",0,0,"none"
"138","1600012F09Rik",0.122358858772785,0.199618715632472,"none"
"139","1600012H06Rik",0.413405375982347,0.647663682828207,"none"
"141","1600014C10Rik",1.8305860738156,1.12462265630539,"CA1"
"142","1600020E01Rik",0.15612337027919,0.44998032104197,"none"
"143","1600021P15Rik",1.44319847700678,2.03243471022832,"CA1"
"144","1600027N09Rik",0.453618489318127,-0.650401678453834,"none"
"145","1600029D21Rik",1.01140775939553,-7.05373540689376,"none"
"147","1600029O15Rik",2.59572946186818,-5.17689849238073,"DG"
"148","1700001G11Rik",2.18618845439585,16.1692711791353,"CA1"
"149","1700001G17Rik",1.83553386831649,8.32729940216561,"CA1"
"150","1700001J11Rik",0.0891458544609032,1.24268251469682,"none"
"151","1700001K19Rik",6.29870731607262,-5.28928502802148,"DG"
"152","1700001L05Rik",8.44734587433577,4.90230043785874,"CA1"
"153","1700001L19Rik",0.152638181276981,0.294421905189267,"none"
"154","1700001O22Rik",0.119593567354443,1.44182287923496,"none"
"155","1700001P01Rik",0.135852037825283,-2.88407969507042,"none"
"156","1700003D09Rik",2.26211444003272,16.4455889083604,"CA1"
"157","1700003E16Rik",0.230243937413078,0.730214412707457,"none"
"158","1700003F12Rik",5.32596501490004,-25.5560098236663,"DG"
"160","1700003M02Rik",0.889982707106127,6.55013928833445,"none"
"161","1700003M07Rik",0.0748820656031822,0.364010490530656,"none"
"162","1700006D18Rik",0.0407993596840358,-0.580983149959094,"none"
"163","1700006E09Rik",0.0329503430343543,0.872979734847649,"none"
"164","1700006P19Rik",0.0319907663996999,0.207740125742164,"none"
"165","1700007B14Rik",0.0609730578509468,-0.861475239061503,"none"
"166","1700007G11Rik",0.570306559410042,-5.14564628478435,"none"
"167","1700007I08Rik",2.16061367014298,-16.0456538237075,"DG"
"168","1700007J10Rik",1.14658530616548,-3.09793408574693,"none"
"170","1700007K13Rik",2.27209650814543,12.9374328351924,"CA1"
"172","1700007P06Rik",0.790281520652444,6.02936294732548,"none"
"173","1700008F21Rik",1.35382384773025,3.61984392747498,"CA1"
"174","1700008O03Rik",0.0883592541581593,0.272667832591252,"none"
"176","1700010I14Rik",2.5202978456448,9.90936209714006,"CA1"
"177","1700010K23Rik",0.0337467641890205,0.472027144480184,"none"
"179","1700010L04Rik",0.0820581706022938,-1.87668838950483,"none"
"183","1700011F14Rik",0.37332381570218,-6.0106340230892,"none"
"185","1700011J10Rik",2.10595935629086,-2.84411953850461,"DG"
"188","1700012A16Rik",0.253414300403166,1.23523869487222,"none"
"190","1700012B15Rik",0.237452439155546,1.00562375909765,"none"
"192","1700013F07Rik",0.048748292386531,-0.44492298912595,"none"
"193","1700013G23Rik",7.16516056742397,22.8894687438898,"CA1"
"194","1700013N18Rik",0.132300313582684,-2.26591834180207,"none"
"195","1700014D04Rik",2.43261243831222,-17.085453711628,"DG"
"199","1700016C15Rik",0,0,"none"
"200","1700016G14Rik",0.16026242157025,3.40439306140824,"none"
"202","1700016K19Rik",0.254434529852768,-1.67708362857214,"none"
"204","1700016P03Rik",0.571181330327634,-2.92273357190474,"none"
"205","1700017B05Rik",0.745126284560511,-1.0331651306053,"none"
"207","1700017G19Rik",0.0820581706022938,-1.87694350477665,"none"
"211","1700018L24Rik",4.34370773685016,-23.168204266797,"DG"
"213","1700019A02Rik",4.83211977404778,20.7765516373424,"CA1"
"214","1700019B03Rik",0.250895632641217,-3.17280162930881,"none"
"215","1700019D03Rik",11.3799007892169,-3.51357409678589,"DG"
"216","1700019E19Rik",0.117067240840014,-0.62460976333424,"none"
"217","1700019G17Rik",0.120110746779366,-1.54644711878022,"none"
"218","1700019G24Rik",4.55295747510532,20.210909773956,"CA1"
"219","1700019L03Rik",0.443616705457721,3.48520788455605,"none"
"220","1700019N12Rik",0.133579320488677,0.927751172198322,"none"
"221","1700019N19Rik",0.206023595014032,3.99344643304713,"none"
"224","1700020I14Rik",0.267135711081618,-0.187298343321396,"none"
"226","1700020O03Rik",0.570306559410042,0.542783309549802,"none"
"227","1700021C14Rik",0.281907000711524,3.03830575098927,"none"
"228","1700021F05Rik",2.49745261608497,-0.769829629979812,"DG"
"230","1700021K19Rik",1.97150997855216,0.885138259853294,"CA1"
"232","1700021O21Rik",0.474760384964277,6.78760693438259,"none"
"233","1700022I11Rik",0.389023896034816,-4.13393100098866,"none"
"235","1700022N22Rik",6.93872702043993,9.84225502731489,"CA1"
"236","1700022P22Rik",0.0214352731887369,-0.439572573173245,"none"
"238","1700023E05Rik",13.9880755044055,21.7757361387507,"CA1"
"239","1700023F06Rik",0.349704806904735,5.11160049535572,"none"
"240","1700023H06Rik",0.293595963284066,-1.30850223473723,"none"
"241","1700023L04Rik",0,0,"none"
"242","1700024N20Rik",3.59093166305808,10.4074007239392,"CA1"
"243","1700024P03Rik",7.64023686090347,23.9941754336686,"CA1"
"244","1700024P16Rik",0.527366911820749,1.46298480361725,"none"
"246","1700025G04Rik",22.3477517635926,-1.26656858741534,"DG"
"247","1700025K23Rik",0.160018868613516,0.681186300887239,"none"
"248","1700025N21Rik",1.04979323805914,7.42005557510506,"none"
"249","1700026D08Rik",2.90866765902419,9.62456888073437,"CA1"
"251","1700026J04Rik",0.0505200913049605,-0.606836472719927,"none"
"252","1700026J14Rik",0.116237165831811,-2.08928757412778,"none"
"255","1700027A23Rik",0.152215130760832,-1.87700498946974,"none"
"256","1700028E10Rik",8.104386188591,20.357337315194,"CA1"
"257","1700028J19Rik",0.0863069721519178,-0.84596654869758,"none"
"258","1700028K03Rik",0.77693159730577,-1.42613460336899,"none"
"259","1700028P14Rik",0.297852161622123,-2.89378456274052,"none"
"260","1700029F09Rik",0.247565960527298,1.02525357098392,"none"
"261","1700029G01Rik",0.0820581706022938,-1.87650174257914,"none"
"262","1700029H14Rik",0.27463457932005,4.81096244965624,"none"
"263","1700029I01Rik",3.19115765726449,9.69574996086796,"CA1"
"264","1700029I15Rik",0.192243751213577,-1.43055593458057,"none"
"265","1700029J07Rik",0.136044983384139,0.947831783466779,"none"
"269","1700030C10Rik",1.64222768726048,13.8308029436047,"CA1"
"270","1700030C12Rik",0.0820581706022938,-1.87702168805611,"none"
"273","1700030J22Rik",1.07907480690688,1.48553698889846,"none"
"274","1700030K09Rik",0.516430332797664,1.55343051464696,"none"
"277","1700034F02Rik",3.60559577132799,21.016086243591,"CA1"
"278","1700034H14Rik",0.0470661935938515,0.191798275373425,"none"
"279","1700034H15Rik",0.162914455212661,1.02657673406273,"none"
"280","1700034I23Rik",0.0574621858919394,-0.626581468547577,"none"
"281","1700034J05Rik",9.64832531119947,-23.3998354714156,"DG"
"282","1700034P13Rik",0.0734619653343634,0.215780656986934,"none"
"283","1700036A12Rik",3.1105965608297,19.438103843742,"CA1"
"284","1700037C18Rik",0.164910818625062,-0.891934291910374,"none"
"285","1700037H04Rik",1.27761657437658,1.57893683457842,"none"
"286","1700039E22Rik",0.0116402121348676,-0.393373805728754,"none"
"287","1700039M10Rik",0.395814047043328,-6.22598407839741,"none"
"288","1700040D17Rik",0.135381886089505,-1.19953247903659,"none"
"289","1700040I03Rik",0.970388477251381,1.56142139022581,"none"
"290","1700040L02Rik",0.360047518092112,-2.98582597226182,"none"
"293","1700045I19Rik",0.186044172472644,-1.47820143758518,"none"
"294","1700047A11Rik",0.0376459994762329,-0.496177555280928,"none"
"295","1700047G07Rik",0.179333762890396,1.0068767754787,"none"
"296","1700047K16Rik",4.86686253131496,10.571321399099,"CA1"
"297","1700048O20Rik",4.44872767935381,5.90445151541543,"CA1"
"299","1700049G17Rik",0.015902034326241,-0.0344686509515435,"none"
"301","1700052N19Rik",0.0723659428606656,-0.16253340681879,"none"
"302","1700054M17Rik",1.50053867196571,-13.1687637856243,"DG"
"303","1700054N08Rik",2.31689735003419,-0.67546053228393,"DG"
"304","1700054O19Rik",0.213951855255155,-1.50509088771082,"none"
"305","1700055D18Rik",2.81589815793794,8.81020766185779,"CA1"
"307","1700056N10Rik",0.0820581706022938,-0.48100104339658,"none"
"309","1700057K13Rik",0.356733436359469,-3.25287900773839,"none"
"310","1700058G18Rik",0.387683785292355,5.99379140822416,"none"
"311","1700060J05Rik",0.0803499910415053,-0.73918247562876,"none"
"313","1700061G19Rik",4.28750061081804,10.3289770645714,"CA1"
"314","1700064E03Rik",9.52339470623369,-19.4531710279884,"DG"
"315","1700064H15Rik",0.478178525381987,6.81663401543771,"none"
"320","1700066M21Rik",0.604467248264336,1.1580304124107,"none"
"321","1700067K01Rik",0.440475656971035,-2.91546276186992,"none"
"326","1700071K01Rik",3.42720631432219,20.459953746543,"CA1"
"327","1700071M16Rik",2.62227951707561,17.7995037853142,"CA1"
"329","1700080G11Rik",16.7824530068669,20.3086734150461,"CA1"
"330","1700080N15Rik",0.715136110618944,-2.20027916009925,"none"
"331","1700081H22Rik",10.3751856866347,23.0537038914782,"CA1"
"332","1700081L11Rik",2.50088950610611,-0.589978163146594,"DG"
"333","1700084C06Rik",0.690957651376105,8.73573595998263,"none"
"334","1700084E18Rik",0.0820581706022938,-1.87693125196091,"none"
"336","1700086D15Rik",0.00766049567397562,0.13611380461308,"none"
"337","1700086L19Rik",0.785300412590187,-0.842187564447037,"none"
"338","1700086O06Rik",0.484507709494961,-2.50293459785422,"none"
"339","1700086P04Rik",0.0820581706022938,-1.87699061456516,"none"
"341","1700088E04Rik",0.208461413679066,-2.13998450846357,"none"
"342","1700091E21Rik",0.400689412365294,-1.51182810245913,"none"
"343","1700092K14Rik",0.0820581706022938,-1.87646068240881,"none"
"344","1700092M07Rik",0.253414300403166,4.55809264240707,"none"
"347","1700094C10Rik",3.04595948631165,19.2300781629982,"CA1"
"348","1700094D03Rik",0.260068705898311,-0.65669030649862,"none"
"349","1700095B22Rik",3.68212380719868,-9.23614034761561,"DG"
"350","1700095J03Rik",4.26590089274177,20.6256478783132,"CA1"
"351","1700095J12Rik",5.38694298554411,20.5456980748913,"CA1"
"352","1700099I09Rik",0.19824570248949,1.99856946953803,"none"
"353","1700101I11Rik",0.216154988868087,1.45615802301973,"none"
"355","1700102P08Rik",1.2025684967027,-3.83058903855232,"none"
"357","1700106N22Rik",0.492603174584319,0.666677797165812,"none"
"360","1700109H08Rik",0.414004014900526,-2.71272691157557,"none"
"361","1700109K24Rik",0.388219857206868,-0.857570280487993,"none"
"362","1700110I01Rik",0.0820581706022938,0.533434931218367,"none"
"363","1700110K17Rik",0.174965843362965,-1.43731659890051,"none"
"364","1700111E14Rik",0.308217817788648,-1.12982898155781,"none"
"365","1700112D23Rik",1.35848526236916,8.24947574168444,"CA1"
"367","1700112J05Rik",0.0202085416397242,-0.584677571636461,"none"
"368","1700112J16Rik",0.0568916580907765,-0.642133310658386,"none"
"369","1700112M01Rik",0.0820581706022938,-1.87652541760135,"none"
"370","1700113A16Rik",0.0255875982346187,-0.292858706962145,"none"
"371","1700113H08Rik",1.34786423385751,-10.7531837698056,"DG"
"374","1700120E14Rik",0.0820581706022938,-1.87714401117533,"none"
"375","1700121C08Rik",0.136415205177337,-1.8769440291766,"none"
"376","1700121F15Rik",0.780628232172115,6.49039802546007,"none"
"378","1700123I01Rik",0.206023595014032,3.9928051553417,"none"
