"","gene","pvalue","lfc","padj","direction"
"12430","Rps5",0.352405073116519,0.874798013226291,0.444216746419454,"neither"
"12431","Rps6",0.838664243097266,0.821583929701234,0.144989234494568,"neither"
"12432","Rps6ka1",0.249056692351709,1.3526267324851,0.563564083952432,"neither"
"12433","Rps6ka2",0.0278427616558082,-0.162961366781854,0.937901517083359,"neither"
"12434","Rps6ka3",0.00259286438517221,0.0399061431734952,0.994047495890148,"neither"
"12435","Rps6ka4",0.893078129975085,1.13146318843384,0.127915116299099,"neither"
"12436","Rps6ka5",0.177554891436296,1.09428718310537,0.664423689626653,"neither"
"12437","Rps6ka6",0.208496743693117,1.88977090113674,0.618732966748409,"neither"
"12438","Rps6kb1",0.081378263859311,0.458243114469668,0.829128294849994,"neither"
"12439","Rps6kb2",1.07688268351673,1.6520140170596,0.0837755555465153,"DISS"
"12440","Rps6kc1",0.0923466675365813,-0.526229115241485,0.808450311042227,"neither"
"12441","Rps6kl1",0.00797499279187335,-0.0711891051862251,0.981804474896413,"neither"
"12442","Rps7",0.496120803271814,0.761667082525153,0.319065022098603,"neither"
"12443","Rps8",1.77025576877472,1.03842409198147,0.0169724380135066,"DISS"
"12444","Rps9",0.438268674866186,0.849359297681777,0.36452836287042,"neither"
"12445","Rpsa",1.01793645285203,1.07668094977454,0.0959541023892745,"DISS"
"12446","Rptor",0.125138240749796,-0.379738146452317,0.749655547675846,"neither"
"12447","Rpusd1",0.0175093070752476,0.138615620955888,0.960485234648018,"neither"
"12448","Rpusd2",0.0235765488957982,-0.362708145439141,0.94716022300138,"neither"
"12449","Rpusd3",0.0845926933674411,0.693872459154427,0.823014158668937,"neither"
"12450","Rpusd4",0.0280589812217706,-0.474230178344628,0.937434685948755,"neither"
"12451","Rrad",0.170334185087181,1.35964771895423,0.6755629366815,"neither"
"12452","Rraga",0.0802618944886036,-0.361457379095483,0.831262340186668,"neither"
"12453","Rragb",0.000299200725344716,-0.00809575901320555,0.999311302131326,"neither"
"12454","Rragc",0.156535065234131,0.508744785138346,0.697372688259741,"neither"
"12455","Rragd",0.0470316197169153,-0.301621455671395,0.897363457701323,"neither"
"12456","Rras",0.126491732406368,1.16408942686358,0.747322860719984,"neither"
"12457","Rras2",0.165950954521926,-1.09328950146152,0.682415755947859,"neither"
"12458","Rrbp1",0.991297702023565,1.46627216545909,0.102023988558909,"neither"
"12459","Rreb1",0.240671656948776,0.976460300449802,0.574550680084934,"neither"
"12461","Rrm1",0.141647973736922,-1.04435832974048,0.721692224535909,"neither"
"12463","Rrm2b",0.179681350802368,-0.821610908331516,0.661178387833587,"neither"
"12464","Rrn3",0.0612794027334915,0.247103257371899,0.868401564629199,"neither"
