"","gene","pvalue","lfc","color"
"1","0610005C13Rik",0.0428226205274753,1.39342263439882,"none"
"2","0610007C21Rik",0.18253482204739,-0.220740042678154,"none"
"3","0610007L01Rik",0.0711165744685213,-0.170208436134284,"none"
"5","0610007P08Rik",0.213693686228822,-0.479559647802257,"none"
"6","0610007P14Rik",0.0397847816372904,-0.0865027038326259,"none"
"7","0610007P22Rik",0.337337839160182,1.0794252463282,"none"
"9","0610009B22Rik",0.103596866168409,0.276158427210171,"none"
"10","0610009D07Rik",0.334572998371586,-0.370621868451563,"none"
"11","0610009E02Rik",6.09553678922471,-8.39255014093325,"dorsal"
"12","0610009L18Rik",0.018332495693082,-0.457129286843874,"none"
"13","0610009O20Rik",0.0230576336198083,0.198628292241219,"none"
"14","0610010F05Rik",0.00480458128213492,-0.00762313153408932,"none"
"15","0610010K14Rik",0.0130449633764449,-0.602466836111793,"none"
"16","0610010O12Rik",0.416070530566419,-0.433868363259674,"none"
"17","0610011F06Rik",0.0556460354474959,0.346205021270092,"none"
"18","0610011L14Rik",0.0397847816372904,-0.204552829876704,"none"
"19","0610012D04Rik",1.66550293581186,-15.6669865647551,"dorsal"
"20","0610012G03Rik",0.128077050222458,-0.399954333167278,"none"
"22","0610030E20Rik",0.162188828165237,0.505839927287664,"none"
"23","0610031J06Rik",0.00217554827322511,0.0137367459647907,"none"
"24","0610037L13Rik",0.0589107591678257,0.181551892827808,"none"
"25","0610037P05Rik",0.0397847816372904,-0.147473264072747,"none"
"26","0610038L08Rik",0.503402411689325,5.13282155129643,"none"
"29","0610040B10Rik",0.0217117601829345,-0.242162411367559,"none"
"30","0610040F04Rik",0.00480458128213492,-0.159627350349237,"none"
"31","0610040J01Rik",1.27700727508757,-13.8260829375096,"none"
"32","0610043K17Rik",0.172337885202955,-1.42642160580733,"none"
"33","0910001L09Rik",0.0351439017146233,0.189381819293673,"none"
"34","1010001B22Rik",0.0381312472865623,1.81238844963855,"none"
"35","1110001A16Rik",0.206010865705172,0.741357923647685,"none"
"36","1110001J03Rik",0.16404609586589,-0.673238402096887,"none"
"37","1110002B05Rik",0.142500050696682,-0.698723040477192,"none"
"38","1110002E22Rik",0.241571359219083,1.90430551616384,"none"
"39","1110002J07Rik",1.79546832872115,-8.42046436737114,"dorsal"
"40","1110002L01Rik",0.0822592462810506,-0.985221008926479,"none"
"41","1110002N22Rik",0.0397847816372904,0.276330351864287,"none"
"42","1110003E01Rik",0.0218924066700156,-0.0544327371731252,"none"
"43","1110004E09Rik",0.35904206921821,0.539564396220676,"none"
"44","1110004F10Rik",0.0397847816372904,-0.131817791061565,"none"
"45","1110005A03Rik",0.0799366441207513,0.454811132035002,"none"
"46","1110007C09Rik",0.0104972145626951,-0.18458129807981,"none"
"48","1110008F13Rik",0.00239867031382398,0.019271848121847,"none"
"49","1110008J03Rik",0.121441576508749,-1.16335038671609,"none"
"50","1110008L16Rik",0.0691651863034041,0.540082191724789,"none"
"51","1110008P14Rik",0.014988702785723,-0.0373526903791178,"none"
"52","1110012J17Rik",0.413539728002433,-1.02361590391029,"none"
"53","1110012L19Rik",0.163151420729317,1.18826498218584,"none"
"54","1110014N23Rik",0.0397847816372904,-0.332478465199222,"none"
"55","1110017D15Rik",0.0397847816372904,1.59146531846924,"none"
"56","1110017F19Rik",0.0853386899482731,-2.91623395687539,"none"
"57","1110018G07Rik",7.72430147921352,-0.866178284220682,"dorsal"
"58","1110018J18Rik",1.72687820223509,-1.79821970737203,"dorsal"
"59","1110018N20Rik",0.0605319896621517,-0.957781328720261,"none"
"60","1110019D14Rik",0.0102584399125487,-0.133324344777518,"none"
"61","1110020A21Rik",0.368167114573534,-4.12550071212976,"none"
"62","1110020G09Rik",0.262905204545188,-0.657415712535663,"none"
"63","1110021J02Rik",1.0551475897111,-2.99147085761033,"none"
"64","1110021L09Rik",0.00926624041456524,-0.0341511075507314,"none"
"65","1110028C15Rik",3.90273153487788,-1.2400910631441,"dorsal"
"66","1110028F11Rik",1.11608223229903,12.9968845288205,"none"
"67","1110031I02Rik",0.409986569626347,2.19219961498301,"none"
"68","1110032A03Rik",0.00703277276536617,-0.0288959738213532,"none"
"69","1110032A04Rik",2.18867971350387,-9.20888430727192,"dorsal"
"70","1110032F04Rik",0.0120330625810617,0.157368676628096,"none"
"71","1110034A24Rik",0.0799366441207513,-0.49780044132231,"none"
"72","1110034B05Rik",0.752164112487452,0.900936530850158,"none"
"73","1110034G24Rik",0.0397847816372904,0.546714362847922,"none"
"74","1110035H17Rik",0.010731192111505,-0.504567663161657,"none"
"75","1110035M17Rik",0.0397847816372904,0.856388954407002,"none"
"76","1110037F02Rik",0.276197318401597,-0.377640722569813,"none"
"77","1110038B12Rik",0.739634005721654,1.1054274017306,"none"
"78","1110038D17Rik",0.0137843203513037,-0.10349688971613,"none"
"79","1110038F14Rik",0.151645001291001,0.695019643360189,"none"
"80","1110046J04Rik",0.0338938075215057,-1.54970108913336,"none"
"81","1110049F12Rik",0.0192978944419515,0.103816009806565,"none"
