"","gene","pvalue","lfc","color"
"205","3110002H16Rik",0.788494296568129,-1.39054177434911,"none"
"209","3110035E14Rik",21.4563702924556,3.23470369530889,"CA1"
"210","3110040N11Rik",0.770220730762753,-3.81103351565293,"none"
"211","3110043O21Rik",0.088770286671019,-0.245228976177513,"none"
"212","3110062M04Rik",0.0349724931489,0.283372522136124,"none"
"215","3110082I17Rik",1.36512552586527,-4.58935312897128,"DG"
"219","3632451O06Rik",0.11284294309778,0.607385943272104,"none"
"221","3830406C13Rik",0.105940525837496,0.381771315383053,"none"
"223","4430402I18Rik",0.00842312306655145,0.04323439300264,"none"
"224","4833420G17Rik",0.817789843962926,-0.955998155826208,"none"
"226","4833439L19Rik",0.427572037007942,-0.487127520457451,"none"
"233","4921524J17Rik",0.160121532303547,0.547521393762744,"none"
"237","4930402H24Rik",0.0688218109757285,0.121285500650437,"none"
"245","4930430F08Rik",0.0112733537955522,0.0597485004008867,"none"
"250","4930447C04Rik",0.0869335429795364,-0.409070262468992,"none"
"253","4930452B06Rik",0.0419936496405411,0.267552421152089,"none"
"254","4930453N24Rik",0.128168513133132,0.366641809648026,"none"
"260","4930503L19Rik",1.13251159920214,-2.19432977403025,"DG"
"263","4930512M02Rik",0.930077716467641,-3.92045334674078,"none"
"270","4930538K18Rik",0.266366210033548,1.3578290648622,"none"
"271","4930539E08Rik",0.119740906228907,0.465386264966393,"none"
"274","4930562C15Rik",0.259004896745861,-0.998684426010397,"none"
"278","4930578G10Rik",0.201217134855911,-1.37861527882104,"none"
"282","4931406B18Rik",0.00689772931381093,-0.0627852140164125,"none"
"283","4931406C07Rik",0.00632846876316353,0.0293933604269661,"none"
"284","4931406P16Rik",0.81417754957762,-1.3557253766389,"none"
"286","4931414P19Rik",0.305241503948579,1.80504450929559,"none"
"289","4931428F04Rik",0.102675814841698,0.324810952081144,"none"
"290","4931428L18Rik",1.28782196188142,-4.80180764343691,"DG"
"295","4932414N04Rik",0.406769221749789,1.7446053324388,"none"
"297","4932438A13Rik",0.481577249751997,0.522822365486043,"none"
"312","4933427D14Rik",0.22861248093954,0.437272876772064,"none"
"314","4933428G20Rik",0.07122577396676,-0.476432624793259,"none"
"316","4933434E20Rik",0.718777381188965,0.685465392488957,"none"
"318","5031439G07Rik",0.0360438156408569,0.0530625767882583,"none"
"319","5330417C22Rik",0.121907066842645,-0.246682864354298,"none"
"320","5430403G16Rik",0.0973223734868247,-0.662138878164296,"none"
"321","5430416O09Rik",0.273428406843929,-2.08820809425736,"none"
"322","5430427O19Rik",0.938691154909027,3.13559224682286,"none"
"323","5730409E04Rik",3.46306356590944,1.51586742540655,"CA1"
"324","5730455P16Rik",0.0201615703146295,0.0546722536380393,"none"
"325","5730480H06Rik",0.358231921847163,-1.34942648598506,"none"
"333","6030419C18Rik",2.36961045823151,-1.12240024466881,"DG"
"335","6030458C11Rik",0.0609081058880479,0.125958325641764,"none"
"337","6330408A02Rik",1.85065176493706,-5.10412068359217,"DG"
"340","6430548M08Rik",1.55334024393048,-0.705068453099681,"DG"
"342","6430571L13Rik",0.658054138566168,-3.41866508880515,"none"
"343","6430573F11Rik",0.45256958828218,2.12738041578754,"none"
"344","6720489N17Rik",0.011056343848071,-0.0834257980090962,"none"
"347","8030462N17Rik",1.1165122218159,-1.43286224009807,"DG"
"350","9030617O03Rik",0.603556065629538,-3.10768040467002,"none"
"352","9030624J02Rik",1.65977633594189,-1.27839375617257,"DG"
"354","9130011E15Rik",0.276785421662318,-0.744765908707806,"none"
"355","9130019O22Rik",0.274230856345915,-1.8581578434333,"none"
"358","9130401M01Rik",0.335949205022106,0.824191298812339,"none"
"363","9230110C19Rik",0.287342784452172,-1.13441929419734,"none"
"365","9330151L19Rik",0.481577249751997,-0.880335807534272,"none"
"366","9330159F19Rik",0.100145139025361,0.168195631158573,"none"
"368","9330182L06Rik",0.956450460471854,1.40627484437105,"none"
"369","9430015G10Rik",0.779606042888186,1.21644707820843,"none"
"370","9430016H08Rik",0.548467982114444,1.07409050607518,"none"
"371","9430020K01Rik",4.92622886464805,2.25298218308604,"CA1"
"372","9430038I01Rik",0.307445798337232,-1.56810682655492,"none"
"373","9430076C15Rik",0.517141782606976,-2.7974597691472,"none"
"377","9530068E07Rik",0.272068243145151,-0.359141187562245,"none"
"378","9530077C05Rik",0.123952583880696,-0.732857894392356,"none"
"382","9930021J03Rik",0.0627762616492268,-0.122342106969526,"none"
"385","9930111J21Rik2",0.00693807211442155,-0.0270177839624205,"none"
"386","A130010J15Rik",0.7231305559855,-2.15318695672665,"none"
"389","A230046K03Rik",0.15192722312312,-0.344768961314371,"none"
"390","A230050P20Rik",0.0572372058273124,0.110253018643216,"none"
"396","A430005L14Rik",0.483919011621719,-1.37737449101826,"none"
"397","A430033K04Rik",0.0511934817669092,0.173365493370479,"none"
"398","A430078G23Rik",0.287336315019151,0.962441433523174,"none"
"399","A430105I19Rik",1.79310089731139,-4.52634829956529,"DG"
"407","A630010A05Rik",1.07742667377463,-4.19214529519001,"DG"
"410","A730017C20Rik",0.228092977459105,0.497647455615253,"none"
"416","A830010M20Rik",0.410167582235153,-0.55341804847798,"none"
"417","A830018L16Rik",1.13677268036933,-1.10720081892709,"DG"
"419","A830080D01Rik",0.739688772909271,-2.32030360095669,"none"
"421","A930004D18Rik",0.567914102683679,1.94415808361598,"none"
"423","A930011G23Rik",0.462477791524812,1.32926586834837,"none"
"428","AA415398",0.567550783292122,-2.71443067086683,"none"
"429","AA986860",0.124788090646056,0.816100548036369,"none"
"430","Aaas",0.061727885050182,-0.243139798375786,"none"
"431","Aacs",0.275968472414443,0.50861325132729,"none"
"433","Aaed1",0.0696690329561312,-0.432459651938245,"none"
"434","Aagab",0.00421315229582576,-0.00873793505673549,"none"
"435","Aak1",0.101375421143571,-0.11062757316001,"none"
"436","Aamdc",0.645153795107538,1.06848748663262,"none"
"437","Aamp",0.60071119962669,0.486589127236741,"none"
"439","Aar2",0.691829945568151,0.802909181134226,"none"
"441","Aars",0.601601632447401,0.507063520986192,"none"
"442","Aars2",0.107768063113778,0.206664003472049,"none"
"443","Aarsd1",0.118659554126945,0.28282186788722,"none"
"444","Aasdh",0.0169293345294626,-0.0739967155488051,"none"
"445","Aasdhppt",0.441682629741566,0.687838816336617,"none"
"446","Aass",0.37478268715145,-2.57062931630776,"none"
"447","Aatf",0.0522563385813343,0.287129426409315,"none"
"448","Aatk",0.652813392723667,0.386598371096393,"none"
"450","Abat",1.85901599505728,1.26349483999622,"CA1"
"451","Abca1",3.0275232576973,2.28450533890438,"CA1"
"455","Abca2",0.0106912464970394,0.0187321533916333,"none"
"456","Abca3",0.0942070565403536,0.140399849750464,"none"
"457","Abca4",0.200325700293312,-1.20077834508217,"none"
"458","Abca5",0.556211633104885,-0.810993878238015,"none"
"460","Abca7",0.176284358248493,0.417723925397394,"none"
"461","Abca8a",0.033425245061321,-0.227559785694433,"none"
"462","Abca8b",0.569157783416112,-0.679708588072298,"none"
"463","Abca9",0.389752631412316,1.4998283593171,"none"
"464","Abcb10",6.02770726287447,-3.21927147152336,"DG"
"466","Abcb1a",0.524155705073331,-1.82586375655951,"none"
"467","Abcb1b",1.0734700871291,-4.07057737107192,"DG"
"468","Abcb4",0.580189945695599,1.4402320837851,"none"
"469","Abcb6",0.167793507597849,-0.392675678807719,"none"
"470","Abcb7",1.29691537786498,-1.40346020191117,"DG"
"471","Abcb8",0.226065847947386,-0.481710755814376,"none"
"472","Abcb9",2.53171480896639,1.7795151696476,"CA1"
"473","Abcc1",0.188843299911883,-0.527276675636169,"none"
"474","Abcc10",0.29378388929823,-0.712047862191566,"none"
"478","Abcc4",1.42135355989685,-3.92729826390722,"DG"
"479","Abcc5",0.211873288325966,0.278082160559947,"none"
"481","Abcc8",0.860569455054042,-0.887875277923104,"none"
"482","Abcc9",0.295227182881649,-1.63831133745763,"none"
"483","Abcd1",0.167383536190565,-0.48389405591717,"none"
"484","Abcd2",0.873817485635026,-1.29791169669344,"none"
"485","Abcd3",1.20084796397859,0.960614438146479,"CA1"
"486","Abcd4",2.00140882069812,-4.6740117296779,"DG"
"487","Abce1",1.82784563384608,1.12461678729534,"CA1"
"488","Abcf1",1.1846687621574,-1.15819987090152,"DG"
"489","Abcf2",1.04629046848358,0.963360773424494,"CA1"
"490","Abcf3",0.0688218109757285,0.115105453715773,"none"
"491","Abcg1",0.442566915505323,-0.513470123372761,"none"
"492","Abcg2",0.706580257788855,-1.84349349923766,"none"
"494","Abcg4",0.367841373263177,-0.533508229689921,"none"
"496","Abhd10",1.04776713404527,-2.27623784291873,"DG"
"497","Abhd11",0.62558908065434,0.996767664483088,"none"
"498","Abhd12",1.131157364437,0.661677061888726,"CA1"
"500","Abhd13",0.211909797561142,-0.428109376639756,"none"
"501","Abhd14a",0.284218943164374,-0.657975744693564,"none"
"502","Abhd14b",1.54502020624449,-4.8530657959672,"DG"
"504","Abhd16a",0.0589708197489966,0.129967273890247,"none"
"506","Abhd17a",0.0743095226567334,0.15663495449054,"none"
"507","Abhd17b",0.464185127310804,-0.823836260870085,"none"
"508","Abhd17c",0.117608421931202,-0.226751759079007,"none"
"509","Abhd18",0.0438914679627827,0.144722856313494,"none"
"510","Abhd2",0.761047207349072,-0.827807872673196,"none"
"511","Abhd3",0.935871248581722,1.30363084470179,"none"
"512","Abhd4",1.06057478934172,-1.51462664685561,"DG"
"513","Abhd5",0.294619703091308,-1.16473249310061,"none"
"514","Abhd6",0.0621149992208993,-0.143004258296823,"none"
"515","Abhd8",0.142379756556443,0.200141133151937,"none"
"516","Abi1",0.0775441205282025,0.111336637886757,"none"
"517","Abi2",0.172391484329291,0.160796673944057,"none"
"518","Abi3",0.199901848979301,1.2494629645782,"none"
"520","Abl1",1.6208488799022,-1.54556114837515,"DG"
"521","Abl2",0.0423862366562231,-0.100890121728901,"none"
"522","Ablim1",8.87586569782832,-3.38172734968214,"DG"
"523","Ablim2",0.616688991299679,0.557179967200781,"none"
"524","Ablim3",2.36961045823151,-1.69318752835077,"DG"
"525","Abr",2.03764460919248,-0.647142538135846,"DG"
"527","Abracl",6.5436217659103,4.16850195075514,"CA1"
"528","Abt1",0.0163575402133056,0.0776439777838471,"none"
"529","Abtb1",0.278771206932699,0.536841682574067,"none"
"530","Abtb2",0.183767777469163,-0.726831907600387,"none"
"531","AC139131.1",0.366125279174134,2.9003365000858,"none"
"532","Acaa1a",0.861225423142253,-1.0485089713803,"none"
"534","Acaa2",0.656562660892339,-2.78843853700181,"none"
"535","Acaca",0.0586250406471483,0.131830460132811,"none"
"537","Acad10",0.0112733537955522,-0.0980178674565684,"none"
"538","Acad11",0.0581592863515053,0.17172971246757,"none"
"539","Acad12",0.0313826096284456,0.188651738285078,"none"
"540","Acad8",0.554454735975903,-1.18539665646431,"none"
"541","Acad9",0.933723788419149,-1.15400076920473,"none"
"542","Acadl",1.20807670927343,2.05479018406349,"CA1"
"543","Acadm",0.810691619720711,1.30160338312081,"none"
"544","Acads",0.99819650674169,2.51116901949356,"none"
"545","Acadsb",0.0909687772071296,-0.189477580937234,"none"
"546","Acadvl",0.123067287722974,-0.318406230448963,"none"
"547","Acan",1.84047233993669,-5.19907034618374,"DG"
"549","Acap2",0.0745852863185023,-0.110194293161113,"none"
"550","Acap3",2.27930349111396,0.864080526899374,"CA1"
"551","Acat1",0.60071119962669,0.587964222177321,"none"
"552","Acat2",0.217737255255111,-0.608055217837751,"none"
"553","Acat3",0.507835598699782,-3.2111125075729,"none"
"554","Acbd3",0.847987071741515,0.928430365178526,"none"
"555","Acbd4",0.766174058645868,1.11695940501921,"none"
"556","Acbd5",0.675875749816128,0.724862470923218,"none"
"557","Acbd6",0.592508893268484,-0.874433540629417,"none"
"558","Accs",0.904056014342202,-4.23744117542291,"none"
"560","Acd",0.166185350621714,0.428214994922085,"none"
"561","Ace",0.136895880490789,-1.24858293355002,"none"
"564","Acer1",0.215907542488682,1.26117870423301,"none"
"565","Acer2",0.655553794463972,-3.58856536879716,"none"
"566","Acer3",0.0436135286066935,-0.11834898844125,"none"
"567","Ache",0.104638257849415,0.259137557357855,"none"
"568","Acin1",0.937001476144232,0.706705081528567,"none"
"569","Ackr1",0.269924572859597,-0.619337404570274,"none"
"571","Ackr3",1.30653484379403,-4.00905787969307,"DG"
"572","Ackr4",0.491768194404765,-6.27328484541212,"none"
"573","Acly",0.287350759845756,-0.338877291491328,"none"
"576","Aco1",0.0727392386887535,0.190520597885592,"none"
"577","Aco2",0.0280733267110854,-0.0386504239380503,"none"
"579","Acot1",0.558015551705964,-2.6111043977553,"none"
"581","Acot11",1.50481575009237,1.54340804238341,"CA1"
"583","Acot13",0.538599491741035,0.774358169634174,"none"
"584","Acot2",2.14690447059236,2.66183766975546,"CA1"
"585","Acot3",0.0172722034407608,-0.109724402446189,"none"
"587","Acot5",0.573158587401922,-2.50611003536905,"none"
"588","Acot6",0.541853054590596,-1.73355796347866,"none"
"589","Acot7",0.00107901009835325,-0.00259391645254255,"none"
"590","Acot8",0.538427013401054,-1.61526927903819,"none"
"591","Acot9",1.31122860827127,1.67914358763501,"CA1"
"592","Acox1",1.01634355775867,0.632062703625141,"CA1"
"593","Acox3",0.190030401179547,-0.57746201299643,"none"
"595","Acp1",1.47829873717044,1.34440962033233,"CA1"
"596","Acp2",0.233018472719575,0.331599389340683,"none"
"598","Acp6",0.153786151052589,0.391667881462588,"none"
"603","Acrbp",0.0571469370460794,0.264572971140005,"none"
"604","Acsbg1",0.476413313984368,0.684775341050653,"none"
"606","Acsf2",0.987053788716762,2.25987758420548,"none"
"607","Acsf3",1.51726936158776,-2.47075350339177,"DG"
"608","Acsl1",1.36268198615963,-1.25040105853986,"DG"
"609","Acsl3",0.080301414369067,0.130472802470189,"none"
"610","Acsl4",0.238322981076603,0.336094275562887,"none"
"611","Acsl5",0.244215590437782,-0.337876831793791,"none"
"612","Acsl6",0.275916358535218,-0.313711673844371,"none"
"613","Acsm2",0.345303419898407,1.53279333850859,"none"
"617","Acss1",1.64234915668146,1.89959806794643,"CA1"
"618","Acss2",0.337611301929515,-0.525996546912242,"none"
"620","Acta1",0.449743416232304,-2.33537191399918,"none"
"621","Acta2",0.0329954754180569,0.683013294034237,"none"
"622","Actb",0.400133073065336,0.301085368467351,"none"
"625","Actg1",0.973618394966641,0.442150395084693,"none"
"628","Actl6a",0.0483585489828836,0.215109074273772,"none"
"629","Actl6b",0.245615797757741,0.264402546404624,"none"
"633","Actn1",0.026844370151741,-0.0468821571795564,"none"
"634","Actn2",0.2046617688769,-0.392446381061696,"none"
"636","Actn4",0.138220877368925,-0.214669641082343,"none"
"637","Actr10",0.90495803117203,-0.694208304571623,"none"
"638","Actr1a",1.16068660961364,0.67010659853955,"CA1"
"639","Actr1b",0.0144217016495378,-0.0175617720947926,"none"
"640","Actr2",7.15295984396836,1.27996834410327,"CA1"
"641","Actr3",0.779429943389657,0.424653602903337,"none"
"642","Actr3b",16.102420203562,1.93560645432575,"CA1"
"643","Actr5",0.512393041136572,-1.62678756942356,"none"
"644","Actr6",2.27166649840138,-5.57175833054866,"DG"
"645","Actr8",0.115690504789309,0.314577090694553,"none"
"647","Acvr1",0.970991597192766,-0.97089268848152,"none"
"648","Acvr1b",0.410344769379411,-0.410926284006839,"none"
"649","Acvr1c",4.50311668649957,-6.77427243500268,"DG"
"650","Acvr2a",1.15691816093611,-1.15588277336653,"DG"
"651","Acvr2b",0.540327424282772,-3.44305329370349,"none"
"652","Acvrl1",0.28331161901029,-1.49348898839392,"none"
"653","Acy1",0.224742195598008,1.09068592241886,"none"
"655","Acyp1",0.011056343848071,-0.063514496129772,"none"
"656","Acyp2",0.31529662754331,1.10714356148529,"none"
"659","Adal",0.552944714740539,-1.16888117349286,"none"
"660","Adam10",0.211146257442152,-0.374658753471051,"none"
"661","Adam11",0.231290281944842,-0.212731657582874,"none"
"662","Adam12",0.237008814914258,1.44481965544921,"none"
"663","Adam15",0.176698445743191,0.217332683660538,"none"
"664","Adam17",0.715343494440802,1.28070657574675,"none"
"666","Adam19",0.145773201697144,0.602658047893852,"none"
"667","Adam1a",1.73257520619006,-2.95325510013024,"DG"
"671","Adam22",0.0612852188089081,0.0801859278102264,"none"
"672","Adam23",4.08378845160162,1.50617205499319,"CA1"
"680","Adam8",0.0737277185097668,0.267405141260854,"none"
"681","Adam9",1.48977786909431,1.09311711912185,"CA1"
"682","Adamts1",1.42507681519654,-2.25274280889888,"DG"
"683","Adamts10",0.904056014342202,1.18669640806539,"none"
"689","Adamts17",3.68198988763111,-7.03882706147373,"DG"
"692","Adamts2",0.781666539673798,1.61475388322271,"none"
"693","Adamts20",0.0771744905829692,-0.222215781233391,"none"
"694","Adamts3",1.80018104913304,-3.04983299862909,"DG"
"695","Adamts4",0.605207782458151,2.44920881534747,"none"
"696","Adamts5",0.210538901417561,1.34809728942589,"none"
"697","Adamts6",0.179716826399933,0.974981055316827,"none"
"699","Adamts8",0.296671191671165,1.67318207237017,"none"
"700","Adamts9",0.0489755278672748,0.311379967369839,"none"
"702","Adamtsl2",1.18573310105414,-4.96325894905143,"DG"
"704","Adamtsl4",0.753815841302414,-3.35659641669713,"none"
"705","Adamtsl5",0.145859883654373,0.855493453600913,"none"
"706","Adap1",2.84938730785224,1.20344422621774,"CA1"
"707","Adap2",0.0359687808199526,-0.241994719379876,"none"
"708","Adar",0.0986240538883875,-0.138062556926848,"none"
"709","Adarb1",5.40353393949233,-1.77738667089296,"DG"
"710","Adarb2",2.84295578402267,-2.70398305778157,"DG"
"711","Adat1",2.46358898281967,-5.7553022691909,"DG"
"712","Adat2",1.39441148607091,-4.72391415904358,"DG"
"713","Adat3",1.28689016888107,-4.32749993468584,"DG"
"714","Adck1",0.131545264575756,0.317883955861777,"none"
"715","Adck2",0.410135610718296,-0.958959589403178,"none"
"716","Adck5",0.605975178448643,-1.11476062684576,"none"
"717","Adcy1",2.98526930358971,-1.37319154302355,"DG"
"719","Adcy2",0.0938673530090475,0.128778791395565,"none"
"720","Adcy3",0.121912949900152,0.294322649837622,"none"
"722","Adcy5",0.0602088610193633,-0.107756558236432,"none"
"723","Adcy6",4.75859163474319,-2.84141639992997,"DG"
"724","Adcy7",0.107431407205975,-0.387760127318532,"none"
"725","Adcy8",0.878762445744632,1.29759924609152,"none"
"726","Adcy9",0.213678960005245,0.301312041923039,"none"
"728","Adcyap1r1",3.05017900561737,-1.91186819997047,"DG"
"729","Add1",0.0258032037875246,-0.0257022919943689,"none"
"730","Add2",0.870895367892161,-0.518407904871362,"none"
"731","Add3",0.486757253582355,-0.513199733326594,"none"
"733","Adgra1",0.824483833888248,1.1807633738288,"none"
"734","Adgra2",0.497477937604038,0.913788448332164,"none"
"735","Adgra3",0.0103467222456271,-0.0489392705494647,"none"
"736","Adgrb1",0.0840937058879953,-0.0984801614399367,"none"
"737","Adgrb2",0.243600348217367,0.170251995807232,"none"
"738","Adgrb3",0.0963560752664993,0.176723750967089,"none"
"740","Adgre1",0.136187799589901,-1.12252097177066,"none"
"741","Adgre5",0.0906420815155138,0.4521438801175,"none"
"745","Adgrf5",1.73220742514595,-4.78576881430355,"DG"
"746","Adgrg1",1.0768201398955,1.27384044546423,"CA1"
"752","Adgrl1",0.0336217590973207,-0.0377749043741752,"none"
"753","Adgrl2",19.607536634285,5.32444473601416,"CA1"
"754","Adgrl3",0.00129921702274328,-0.00477387770353804,"none"
"755","Adgrl4",0.643066845547607,-3.05618391355366,"none"
