"","100-CA1-1","100-CA1-2","100-CA1-3","100-CA3-1","100-CA3-4","100-DG-2","100-DG-3","101-CA1-1","101-CA1-2","101-CA1-3","101-CA3-1","101-CA3-4","101-DG-3","101-DG-4"
"Crym",7.52613787224938,8.08311339018281,7.62698270876369,8.04991596543247,8.64577022569184,6.43651693325793,5.4920332971369,7.69245430524377,8.75859200446575,7.76258605290295,8.53623987705372,7.84757466086179,6.62919090875857,4.85465953900121
"Cryz",3.25858975537739,3.36379902159648,2.99039773229309,3.09455971641101,3.29014801945899,3.41306802666822,3.83520336087448,3.24759429015302,3.90973241035864,4.07508858075528,3.00569371122763,3.46929305906064,3.09336873771313,2.47633845085819
"Cryzl1",6.00264100374213,5.76416386620142,5.64449218184398,5.64121488238649,5.80228545536047,5.94882516318774,6.03456646469083,5.85606863063368,4.60897647514747,4.86938901922856,5.49067797229196,5.46047192428503,4.73314564548349,5.83627898125784
"Cs",7.87102592338354,7.88815448690322,7.70636479579136,8.04389404220898,8.18921943145261,8.10491806564103,7.77937403216709,7.91423750914589,7.54929769615972,8.09260599380077,8.27421168088356,7.93541442315774,8.26010413432786,7.61730567056873
"Csad",4.68676225619473,4.66837011289152,4.65386488701847,4.72184167662378,4.76424987106363,4.57189077589913,5.2820599174174,5.00277192934596,4.27594668096503,5.12003095687582,5.06238466585877,5.47038987308798,5.16488689138462,4.95464131477103
"Csdc2",6.07913408330393,5.59382159731949,5.24997129723918,6.56122229169158,6.19790364679383,6.34405457849558,7.19331005829107,6.59711518290915,5.42208746668549,6.14603976147371,6.60897205080609,6.33861048953345,7.01085262247359,6.81568798232177
"Csde1",8.15313199390643,8.05823704724617,8.32346930311606,8.06332934052005,8.16800087208981,7.85187842323325,7.8844519534567,7.71042340657278,8.09691746657561,7.4520766566596,8.19780963336914,7.73077306376432,8.09661546270172,8.34702292747515
"Cse1l",5.82829242792731,6.04411454415592,6.00457929992089,5.6931952464186,6.29752677591022,5.9877684470356,5.7480889115752,5.86272510394026,6.96151330450687,5.68464636568481,5.58878540570553,6.00761354535327,5.76970193618775,6.42038593336721
"Csf1",4.22759537683324,3.8364195896519,3.95558678656128,3.75630420646481,4.57913278801257,5.15445579707513,5.38727955302801,5.60144404041668,5.45842979594866,4.46119160764985,5.85063564125058,5.28668500453714,6.27250391833114,5.21061583782971
"Csf1r",7.17788693572534,6.3560792814494,6.47548986273229,7.07948163448264,7.00136344564129,6.61854273522481,6.44727352100171,8.35675213634586,8.86248746072394,8.4383526505816,8.12992743082666,8.58768941525927,8.40720498244254,7.36183920516617
"Csf2",-1.61168007580046,-1.61187437170737,-1.61168355362961,-1.59015919337406,-1.61169741124267,-1.60805471265185,-1.58385552812065,-1.61181671576329,-1.57928733271308,-1.58871892776622,-1.61169920336727,-1.60497809868568,-1.56801516685127,-1.59728355664281
"Csf2ra",4.67309034986306,5.19645355697661,5.30083223640467,5.19153260128627,5.65549733887216,5.36374568065226,5.81624782958115,5.39607087495732,3.91363258278294,3.82101234848584,5.5663052760599,5.19259248290847,4.79679649350863,3.14089849498908
"Csf2rb",0.186604467065641,0.251694211670732,0.237862556189827,0.433900553519646,0.405443974857703,0.41203279419337,0.340659914213962,0.265732118433153,0.330483209533288,0.261189852127238,0.186127268868115,0.293348832293278,0.413299129152682,0.204190752492458
"Csf2rb2",1.08744183153605,1.4258497562339,1.70631091441363,1.58382769432308,1.6797627927567,3.32824632337916,1.45730316690216,1.70183229617344,1.46640620797699,1.29027668981914,0.91932599132525,1.04550507893188,2.65816785960812,1.16075360054223
"Csf3r",3.91569870239498,2.97388766707946,3.45194155190389,3.77660092300212,3.6328623047983,2.94999297345038,2.91727794706679,4.39007647369889,4.20198809648947,4.07297478497873,4.09136526319607,4.61799293129283,3.42534711388011,4.09826834403727
"Csgalnact1",2.10458784150427,3.15354400316796,2.33574932963109,2.20264778133039,2.3121653444254,3.01003064896796,3.47068348183921,2.24575456946479,2.56541690812608,1.97610289421511,1.67284003495536,2.07887838119855,2.33267557969238,1.85523977771343
"Csgalnact2",3.30740666737323,3.33754256376092,3.47749661736627,3.25546240593381,2.77507774790089,3.94352310063385,3.74942096034008,3.13399539122735,3.21717963157313,2.61237457837899,3.38272199603665,3.20350939324916,3.01624225554509,2.67562077440294
"Csk",4.65831383351142,4.20618425767018,4.13644695815157,4.97003638987301,4.35362896670203,4.48256105806712,4.46540034715669,4.50750076195188,4.64847074419995,3.91082398192501,5.0033295796571,4.77953298999408,4.5238614506032,4.6089807758981
"Csl",-1.78164777861453,-1.83316171288966,-1.78235205043211,-1.7769008763902,-1.78521821700805,-1.71620609262838,-1.83077972483535,-1.81472608262143,-0.490586109711276,-1.48432075792337,-1.78559605958467,-1.67930965095185,-1.23602990457491,-1.58703248363919
"Csmd1",7.31233047637178,7.00416027756712,7.14712285237889,7.32295782562526,6.09419017159605,6.42190142308636,6.88323722921687,6.62593690192479,5.91193399582078,5.9299034899283,6.82799104066475,6.13491367921299,5.75063111793907,7.73667684607211
"Csmd2",6.4079856312846,6.51406965580068,6.73620291529254,6.72513133992111,6.49980498286611,7.14387394607683,7.45039750830106,6.42975790469419,6.67728929034187,7.42260109386086,6.28660628774862,6.72876403287758,5.77988510933942,7.08871996342408
"Csmd3",5.21505285198768,4.9717883646638,5.2310001898774,4.79391141757372,3.96565521307434,5.11388345715612,5.67616732443859,4.90409089953085,5.53567222011114,5.79473109138362,5.09939134530999,5.31538854232534,4.46191833250255,5.90944951492009
"Csn1s2b",0.0307457985114088,0.130133393684362,0.156333689770994,0.0827684415883204,0.0700644766344129,-0.0133892184204843,0.110328942649228,0.0318564609548383,0.109925904320028,0.0523466582149731,0.109505038101609,-0.0112400099502737,0.17874170998577,6.01816322075288e-05
"Csnk1a1",8.831108372247,8.82975749450888,8.88578392373154,8.77233715170512,8.46760078465792,8.22364860135816,8.48043071530172,8.40347731273812,7.75691453613289,8.37877645929473,8.37735632706972,8.26525109696048,8.59727289862317,8.4864432774624
"Csnk1d",7.76389178441857,7.45875079081717,7.43510991617003,7.43880736168921,7.44480047053555,7.16897597856366,7.29508456256336,7.5530362538702,6.51508312022173,7.59752768567321,7.02253629887671,7.55774881220797,7.34180885998753,7.12762209439203
"Csnk1e",6.11438510626148,6.25125354247571,6.43768667645145,6.5408556777205,6.81624924199515,6.51160064122716,6.72461620401971,6.49575928818182,5.45619001815285,5.78467906167721,6.33534874154229,6.74822761069107,6.23239245178619,6.83041489609568
"Csnk1g1",5.66021160034795,5.67583042030296,5.33599351882162,5.50197421421648,5.56126606221014,5.34695940793666,5.96003132524368,4.9936342442595,4.52145775347311,5.8712856192772,5.53243275738509,4.86642594059625,4.61375393161876,5.66388911511056
"Csnk1g2",7.40265204058187,7.24194880758395,7.43852120649909,7.21695662437624,7.47578413494775,7.46272115016881,7.45826280646318,8.22213277221267,7.43241842864548,8.2089743210747,7.32844036664981,8.61293581039006,7.69290779660383,7.95478650485018
"Csnk1g3",6.26767658349104,5.98342857783699,6.15510169077079,6.0914538566487,6.04156444244407,5.70216090431395,5.95046647315782,5.49475774827725,6.21719206634456,5.65071473254393,5.39374757019966,5.78951637081972,6.00603011647863,5.42687261608503
"Csnk2a1",7.11221074339503,7.25821280905128,7.30086280939103,7.39610754493711,6.9844100115182,7.0772711191844,7.15046911700373,6.84601041355749,6.65261965959465,6.96285602938506,7.009370117731,6.58912097854066,6.90650399981081,6.75575782026263
"Csnk2a2",5.890886210373,6.0660947062878,6.14676012458428,5.9191335803138,6.36992723272893,6.36046555649128,6.29638139048436,5.96325433684456,6.15465122689829,6.99496236465185,6.20007424259349,6.25041732333162,5.44548230611244,4.50296967628819
"Csnk2b",5.76900866894452,5.93585807920572,6.03903858780049,6.15577302437749,6.2901503622022,6.3714115392207,6.40213097830583,6.03115360896932,6.25709217451034,6.84433517176406,6.21044935745091,6.33205424658873,5.41299201596273,3.69518094186356
"Cspg4",4.73538641864342,4.81828990451672,4.46017523209731,5.15128174304079,4.48925895286336,4.77699603317522,4.2685665415143,5.67994839109413,5.47835466885503,5.68090195397014,5.55241837440497,6.11446340706528,4.84075557672437,3.94940083853348
"Cspg5",7.2563388568419,7.1824141808329,6.9037681205317,7.30686196720817,7.10812451402195,7.89275563067144,7.46782129655117,7.87294237632944,8.49757663569085,8.29126381903387,7.89460935696623,8.32197501752368,8.88195017032011,7.65678308133229
"Cspp1",5.03500396878394,4.68379165676909,4.49356872322512,4.8632044530131,4.16722742211082,4.9820079513249,5.23294959273411,4.0962778863243,4.43009422736406,3.37347704548382,4.52663753497483,4.49190995351149,4.0787214160102,5.97154872019968
"Csrnp1",4.80599949796235,5.38853147174837,5.68988860922762,5.53810728640053,6.058513473035,5.47071379551954,6.15307593253391,6.04281113318093,6.75172071863742,6.78004779311476,5.90581301726884,6.49687582461701,6.73716788167956,6.3762805743188
"Csrnp2",4.97396425184867,5.76071728199371,5.79693181683057,4.91055114876076,5.0913986711371,5.3747090917814,5.66763766781673,5.169585783586,5.96145662155952,4.03170569106526,5.39558951002234,5.86103992404998,6.69182059236196,5.96321621676448
"Csrnp3",7.20692023299727,6.86057049765144,7.0507491129754,6.72493399468417,6.35669163107066,5.91405559656908,6.17451240445541,5.95076748641567,5.98596968738004,5.69049368062347,6.38406723777765,6.47572600368669,6.23041935767494,6.21705478427687
"Csrp1",6.82503957609886,6.39810612928184,6.2867773743248,7.52995738373742,7.35319913469774,7.74412456121813,7.14408287525854,7.53897461676833,8.25422303969125,8.09973615122038,8.46076770403119,8.69612302451736,8.90897043366006,7.32603738122223
"Csrp2",0.365724546557788,0.458316711875817,0.313386953661648,0.319006058609528,0.449223986572313,0.264086057136254,0.4551038372861,0.314483379236361,0.41348534030992,0.338097222542203,0.258279661133349,0.69856975549289,0.503585409566536,0.279637892900386
"Csrp2bp",5.45462600053303,5.34428840735461,5.26590627282101,4.9402465535916,5.22672649523756,5.01127102530723,4.99151735409206,4.94125901375973,5.91853158444263,5.38857005043953,5.51259927488169,2.83589299758845,4.40861859653293,5.72439761409829
"Csrp3",-1.40409229487622,-1.40448382818561,-1.40409926767344,-1.40404376121778,-1.31058302852238,-1.40095691876438,-1.40446992725184,-1.40436722619833,-1.35824888256349,-1.37225102331523,-1.40413066029547,-1.39638937938739,-1.34151423141648,-1.38496606656517
"Cst3",9.56754090548185,9.35488134155562,9.17160163971501,9.58251795699281,9.87957150349808,10.1642296333717,9.37410633762199,10.9201785507866,11.1995662509922,9.69470801111782,10.4133000955799,10.823217552236,10.6810262180169,9.88694469235921
"Cst6",0.942028177172823,1.08868477217299,0.941107383917212,1.01288359911799,1.09863877373414,1.23014885182397,0.981644944844882,1.26920445443734,1.0786133306327,1.24845197872118,1.18907516317348,1.38115238319404,1.21303472369036,0.920304462420175
"Cst7",0.0935858885908623,0.0859099956712772,0.0934542341018704,0.0944974458231481,0.0929276629556164,0.100186054579817,0.0861928462860912,0.0882582729188573,0.269324173118582,0.189665970697976,0.63413971141481,0.429654922351195,0.364527631799808,0.612812134359897
"Cstad",1.26078125970137,1.03154912588697,0.756753396346079,0.776587080344859,0.539995879243559,0.998794982989065,1.39170166263674,0.517804851627981,0.8741620823115,0.732356047953398,0.745197057953085,0.783545360250579,1.41165878851797,0.641111230416209
"Cstb",3.15769816383247,3.18004686755833,3.10488063831314,3.58411357939739,3.44723855386825,3.3849578090497,3.56225229652885,3.59182089774535,4.55713453992885,3.00965831051014,3.11420227493311,3.43129971044684,3.12948105351499,2.93207918678563
"Cstf1",3.72654677309834,4.53724448320847,4.51264734527408,4.15924326901891,4.60654705614931,4.73790830464518,4.67216139411829,4.44753441124991,3.54252531723397,3.54828908745091,4.53330811483181,4.99526145188212,3.84512161717204,4.07799854721072
"Cstf2",6.97875000798652,6.93258416336837,6.92300511525099,6.88717269330118,6.75949608415182,7.17731189449543,7.11046794576675,6.89862210751142,6.81783680522828,6.94170724174209,6.93455246274495,6.69732108565451,6.87052010138517,6.58563917651583
"Cstf2t",6.94434127462919,6.94900219794106,6.81412981974358,6.85304154986102,6.74828052649527,6.59432858320789,6.57927972780956,6.86219356809865,6.76841070548888,5.85953002687261,6.39983937038759,6.365509921263,6.98326727405298,7.05092815253502
"Cstf3",4.81438001794324,4.95928840911965,4.76797926515458,4.50449064567551,4.88246771339627,4.75622875443397,5.00262686555738,4.46930317472183,4.45737901711249,3.4170648769704,4.56428189055762,5.35412645118324,4.61211884199153,4.50582244867329
"Cstl1",-0.963733005704683,-0.858513958357997,-0.963748622023659,-0.963624406002307,-0.963810904755965,-0.962927531576895,-0.964583580781984,-0.91170227770687,-0.894520794337005,-0.918437455066299,-0.90265225613716,-0.95966749859867,-0.865936809859028,-0.94015566094344
"Ctage5",5.00424556990918,5.18704157808491,5.56435951968298,5.60749472598759,5.52137811823801,5.54518776552104,5.73224080028809,5.35333547107134,4.49679874598404,3.70572863884314,5.54719328342016,5.6475188647625,5.42502705964789,6.30333261119831
"Ctbp1",8.0304543110147,7.96753112255859,7.81839176412507,7.56773283536181,7.86661498112491,8.1645340636231,8.06816381452705,8.19224513309313,8.06171501290064,8.55348576387672,8.08829391625285,8.0958470870374,8.00649308755204,8.11860019412798
"Ctbp2",4.40870843823105,4.7531009073178,4.03112304396324,4.43266458487195,5.15713982515557,5.05698390500312,5.02134271786742,4.68904021052721,4.68354861638645,4.49471615406196,4.37026340743234,5.15978454637004,4.07025966049789,3.83624619345795
"Ctbs",3.05036872404021,2.86022034417427,3.09881165124517,2.6023600610698,2.75359317188108,2.9068040680463,2.87390026450778,2.74641390514729,2.46113133974312,2.32536302374965,2.98048353853218,2.98510428997433,2.66608252253392,2.59627859062929
"Ctc1",5.311489867444,5.30899823263676,5.37169953732657,5.3524891077281,5.22940068116113,5.50822093231799,5.50795863241321,5.73639782230196,5.35687459307259,5.36525721945995,5.81978735644584,5.25126910314985,6.12138918023019,6.6555352967751
"Ctcf",6.45290344672678,6.3028143109827,6.61468622074353,6.20160062470705,5.97674650967673,6.27577258135957,6.61211445017868,6.23618157974495,6.84539339258519,5.09370773133359,6.47853600706089,6.1383707755591,5.93411615829453,7.63471622101779
"Ctcfl",4.669564439851,3.65433679980491,3.5878198337733,4.26593823060162,3.59562098235448,4.40718634338432,4.54255371160887,4.56250265310178,6.73478294817273,6.84635442253618,4.36341706365755,5.04006667128439,6.6684651014469,5.79535737089126
"Ctdnep1",6.15553041910684,6.04218523509687,6.14153918172446,5.98964147708472,6.47622846720849,6.22862829443549,6.06503146601253,6.22165674839761,5.46144276756641,6.26746699896734,5.49166068620093,6.16941589248801,5.33488511007299,3.66199289704091
"Ctdp1",3.7990301331258,4.27034819258273,4.41876565895235,4.19723406777634,4.18035145000144,3.45045967632897,4.1039605910979,4.62699594326097,3.26616875252557,3.0165610982808,3.77607425732624,3.61573858623317,3.51935494372147,3.87924114379279
"Ctdsp1",5.05629310032728,4.47023330452264,3.82028276116881,4.78077822308082,4.89726117219269,4.56588390320862,4.26745082509726,5.3470044356962,4.61619319754097,5.93087987654017,4.35703055631795,6.11155553856906,7.70571124513473,4.15843307601727
"Ctdsp2",8.00743440499705,7.57608669970276,7.6822503180195,7.67671600553781,7.19678946037394,7.09543523328944,7.79415934946539,7.78021686040971,7.65445269100262,7.87718507242426,7.50248045400528,7.54599114524038,7.41632370850173,7.60837256580511
"Ctdspl",4.79950464470022,5.25069640268301,5.21033479316434,5.25039256175427,4.77701823587342,4.84260165884696,5.5046291784741,4.93904070643197,5.10846801359461,3.57293150922045,5.06819104635889,5.29118386193169,4.83651607279777,5.41060447761005
"Ctdspl2",4.49325312561619,4.39376549015435,4.18896953163856,4.46978019645445,3.90586041247097,4.82878766429788,4.58879265413323,4.00536022637649,3.46194232686847,3.17247644631802,4.27510827736469,4.22252323268337,4.27343091639995,4.02388890573095
"Ctf1",-0.351981596201144,-0.295172064921073,-0.308309162386203,-0.216133318043183,-0.352194410730471,-0.156122891592783,-0.23241765241184,-0.329595544680227,-0.242654590237714,-0.287489495850596,-0.352216457374386,-0.348305761606505,-0.189070176401023,-0.328203110581524
"Ctf2",1.58931766094766,1.8886054444888,2.06771727183708,2.07011687021428,1.79749699930961,1.84554885825447,2.10074565818196,1.74636609366128,1.70885716693035,1.59415091654675,1.88608442154841,1.48346142614857,1.88539782012367,2.28504592014349
"Ctgf",0.501942208965317,0.436968455637596,0.371014163967667,0.221260599513432,0.218649412680995,0.714066012746516,0.427476683232477,0.484272305641739,0.693121793592636,0.338995002565104,0.218535368047168,0.237629910731581,0.555216009637532,0.260285852880441
"Cth",0.401576093584021,0.394678829920615,0.33369336678159,0.593575818497518,0.397123919086951,0.620170494803527,0.531211889029235,0.401061215386331,0.523992612096928,0.907675930560068,0.455690092848065,0.473441376905756,0.633422594771365,0.365965667872319
"Cthrc1",0.712748200024764,0.795849515759155,0.712512203116024,0.789842245081719,1.00056246973024,1.44972609558931,0.752769829846411,1.42905217696972,0.923963654618107,0.813436640118438,0.711444990629302,1.07434833831183,1.05605995780253,0.9590710208513
"Ctif",6.82078459348074,6.75072535232016,6.83946560241231,6.61955394198376,6.96235659286796,6.71850889823151,6.57584596453126,6.55016027339053,6.60416598816142,7.73173571196008,6.25391856793263,7.38643271149936,7.02147539537132,6.51471921141047
"Ctla2a",2.84649906570739,2.98019540391445,2.99929474439902,3.8236090656059,2.87038553304578,3.41697992735947,3.73132211609041,3.76614911829374,3.29840237504854,3.80939414481059,3.21948023891097,2.79013953229143,3.10141457740435,3.99334737762654
"Ctla2b",0.71570098715898,0.526925324512317,0.553603290113291,0.678563105375538,0.792133680027013,0.595037724164246,0.483853197087068,0.700202895481296,0.672062531867007,0.580112927154312,1.18336612529257,0.505455202331382,0.781956053525935,0.522786017937102
"Ctnna1",5.15842436973637,5.01851744702068,5.05599012746157,5.13661147657048,5.26682443393154,5.93810245355133,4.99859701057931,5.503886739609,6.10562644878271,4.99913330594847,5.68853561909356,6.15653368248591,6.33976685012339,6.19277038791669
"Ctnna2",7.02801842740932,6.62886271196246,6.64134079471868,6.43607139052134,6.41628501088614,6.6673810730367,6.11294800985909,6.91711352383649,6.04950325434261,6.75002166433991,6.463664879735,7.54198779985906,6.04272220772211,6.44337159439615
"Ctnna3",-1.41530308270871,-1.41578399309297,-1.36846141945368,-1.41524531227136,-1.41534539306571,-1.41261509488756,-1.41577121900951,-1.37794812643797,-1.37216515111167,-1.38542695981404,-1.41534981783273,-1.40828905399623,-1.35631530742367,-1.39746972343231
"Ctnnal1",3.37512741032358,2.52673638105928,3.10620801136147,2.75343245312862,3.07026233186458,3.39079608782687,3.56711846220725,2.71941146523694,3.09332701320174,2.41691470993841,2.37799993598736,3.78660880310946,4.30619438651939,2.20981325657241
"Ctnnb1",8.78396106881203,8.72282787158028,8.50309290605996,8.67937883134354,8.77921606058329,9.01021970955397,9.00860068774766,8.84747851819168,9.08192844135826,8.8055777043173,8.90043543105453,8.59546283634718,9.47506991231043,8.99964182557966
"Ctnnbip1",4.76306473775986,4.21017891512708,4.31317772086223,4.42538628843045,4.64763387428792,5.4138390315827,4.74670588686352,4.88022409076071,4.94192851761513,4.52169337302238,4.62222746525201,5.44711953017631,4.61149533051764,3.51446345178624
"Ctnnbl1",4.5283260807113,5.14050109250725,5.14952545009296,4.93270696061722,5.05514458067782,5.46447336630069,4.78236022782946,5.13605349632875,5.60839282847688,4.31624149823519,5.26254993836202,5.20279661203913,4.82590077087185,4.22596687346564
"Ctnnd1",5.89556750518343,5.72798455525438,5.95350099638474,5.30474994888939,6.00470405918048,5.47277861383407,6.23108104755144,6.01267125385814,4.22207433391769,6.70751001224995,5.72230012243213,5.87004519677482,4.69823316998909,3.31335851829006
"Ctnnd2",8.47060072389755,8.43126566148507,8.16936163349208,8.18743272291928,7.66094535964699,7.64922333296068,7.02802434031478,8.33798051345796,8.46766065112696,7.7697473604924,8.11728501995814,7.97417279656354,7.01543800890678,7.83120498963241
"Ctns",3.37141630477317,3.91124136695624,3.9616138487445,4.22248438417362,3.76141070148394,4.40414989998876,4.30034489479665,3.99611432372198,3.28308302287945,3.79839268961738,4.03436694184574,3.98784805890515,3.53410639921551,3.78354041003476
"Ctps",5.10304478614689,4.97865906628124,5.07458430174713,4.69535203883966,5.53144205517919,5.02818036700608,5.20825607934361,5.15020316395097,5.16954552773108,4.16363184190073,5.52435498488418,4.87949748429517,5.30599280418151,5.90069069398175
"Ctps2",5.24501765151969,4.55509438085964,4.56742185269829,5.16336555251756,4.56729938031513,5.49288816013533,5.31421072436327,4.53719135077526,5.1582183836628,6.35369724479253,5.15891530413138,4.90906616801439,4.42867624654579,5.89754639116433
"Ctr9",5.85124910922748,5.99367645926877,6.1142034825324,6.01356532577597,6.15195846761698,5.58907211254609,5.6847150491765,5.59335644446543,6.33820909728628,6.3880232726554,5.77391066083632,5.54557189450094,5.72501266782043,5.85639149469296
"Ctrb1",-1.97221221654469,-1.97241641566133,-1.97227732019514,-1.97177878614147,-1.97237610855184,-1.96957236034066,-1.96096707540742,-1.97240333213027,-1.95716441524549,-1.96123245042381,-1.97237651914252,-1.96824535533525,-1.95230250514402,-1.96492654578764
"Ctrl",0.0182894899931087,0.0497379370857102,0.0696344818820625,0.17600462816048,0.156801074706752,0.36299730644973,0.0888244474678564,0.0151919448427878,0.157640418555014,0.093913786096286,0.0178635466580171,0.213337732778424,0.233803269784616,0.0360450000119325
"Cts8",0.465240389363114,0.402644643383664,0.269414747095517,0.327975214385611,0.36738612752818,0.27449365309237,0.444526276520364,0.475236004695347,0.420356706030771,0.346070270051524,0.319399013431064,0.628433606122548,0.509140100877957,0.289360220386342
"Ctsa",6.83718870722091,6.7507745050387,6.49368836777901,6.46545691886221,6.77280782229345,6.59639318922672,7.0699406587265,6.81325651096286,7.20953037274193,7.29344909563588,6.83554817457869,7.24236337739073,7.61017861777138,6.73927576954657
"Ctsb",9.13210939898308,9.03214258779699,9.32577317131389,8.94052275266648,9.27932474609504,9.06988401994542,8.70106189506059,9.25049071759427,9.88916068758379,9.32098815938337,9.31401964231089,9.36860302114682,8.71956255642725,8.77343768026183
"Ctsc",3.32445770277179,3.45667914655913,3.46906928908339,3.76458097787337,4.27302803392472,3.44247778844049,3.40827687425268,3.72798696234231,5.85874292942953,4.04870620388662,3.67534156237824,4.66429044968604,4.15958277478242,4.73470889478857
"Ctsd",8.34106489927768,8.12368596873846,7.95718407933878,8.1048785433108,8.55926165007001,8.4144581602576,7.73467958715246,9.03360306011016,9.52503300947829,9.20008114515247,8.93239529613498,9.4147459785655,9.36292976836404,8.41423244924285
"Ctsf",5.52749207124681,5.46709265114302,5.3797564389273,5.56061626267592,6.20061113916217,6.58406619975026,5.9873429664072,6.01384401224028,6.27533078913436,5.94034673553108,6.33618846641438,5.91545394595624,6.91497333913073,6.45984685754454
"Ctsh",2.77649265993282,2.88171868310989,2.6697077441347,2.82084774309033,2.78877727122509,3.00567191914704,2.37284170209412,3.84235939044701,2.55041308129757,2.70966687387289,3.90296484320733,3.49290015067788,2.76987008709247,2.22891874096554
"Ctsk",1.00823383103516,1.04921488271903,0.904829903693907,0.90962607648029,1.42885166870448,1.0834007428122,1.24387530444821,1.38079705783881,1.61726172134039,2.33107512346429,1.23856354975895,1.62328094297022,1.40860288940982,1.00826714629447
"Ctsl",5.95237216607589,5.68566486725822,5.50864762551639,5.91471967691638,6.3465564766877,6.59100796666491,6.02435583001547,6.43106375821273,6.81795917995922,6.43127351852394,6.09824881444976,6.43558337446184,6.99180462716742,6.25446252945386
"Ctso",4.67897580906127,4.43282640252596,4.46632376379535,4.08481123227282,4.96277898600444,4.64857902820644,4.1755246957529,4.83953053086874,4.87428900810466,3.90640048700292,4.51880637985756,5.61132050857573,4.02190843973239,4.06276768220013
"Ctss",6.03704912754391,5.73029449887086,5.33753074379642,5.98907480841397,6.09207900141751,5.64239860198875,6.25419176197669,7.36188156939218,8.14984901224762,8.08242141106302,7.31094366806541,7.67663713852729,7.78081543640414,6.33907096067661
"Ctsw",-1.68980751063486,-1.68367016862874,-1.68981049190899,-1.68978670903784,-1.65468351366603,-1.68585970760665,-1.68996806439177,-1.68992457967651,-1.66021428995174,-1.66862232692989,-1.68982390620334,-1.68311698128631,-1.65016542898432,-1.67625748470467
"Ctsz",5.32154293623762,5.07979827274928,4.95684761882615,5.09735211462595,5.435693075581,5.29766594960786,5.22730618340565,5.99243899233393,6.76408281674551,4.85543703516025,5.93045886711487,6.06979553158888,6.73156940296098,5.09135494642103
"Cttn",8.41280415322288,8.20910867376907,8.13850475911046,8.05352037428192,7.874508869387,7.68835359109124,7.81862163759547,8.1008147746641,7.76090540589974,8.00684758809974,7.68208592992536,7.82029014472672,7.63012075654352,7.33557413137529
"Cttnbp2",8.74030299814479,8.38785726786735,8.53585198023432,8.78796704065695,7.49682596088244,8.15046428140223,8.98221693343639,8.18826465818316,7.75143194506561,6.89237617488061,8.39721495813275,7.38538907144568,7.55857576625915,8.72351489505992
"Cttnbp2nl",4.76473864358621,4.79945820992271,5.29180012690847,4.88761971125154,4.83940990923552,5.10400004831722,3.97601413296477,5.34855309971034,6.01206013610032,5.06902080247446,5.67002283515031,5.09982398582691,5.25042176298064,4.22847833212887
"Ctu1",3.15560515202003,3.24386143024372,2.81581895389711,3.09015976254892,2.96944702948056,3.39024421586683,3.26682159154643,3.06808039849913,2.7385033640952,2.56667614912558,3.74910367575024,3.45969374404468,2.95177109844438,3.44978133596428
"Ctu2",4.41154032362058,4.05326475627305,4.35796327849899,4.7635522920617,4.24710067347777,3.75071911695089,4.70260385401667,3.73009918829785,4.7476959525211,4.35829586224782,4.41110070256852,4.17668553050698,3.85564673764587,4.58054964601706
"Ctxn1",8.90390527598443,9.01202413073168,8.8531240029762,8.39111478977233,8.54742503130485,8.37224101949163,8.9205156479654,9.0783168765503,8.97732617669079,7.43667391932375,8.62002458846307,7.62426725356233,8.39063293007699,8.9747685960315
"Ctxn2",2.69244682797181,2.72342564754519,2.73054846878151,2.3974196564509,2.56745290265684,3.368071496314,2.59376672194322,3.33744407150276,2.87343453694729,3.26190918200335,2.65761940824526,2.76795601909694,2.65457085195793,2.1551821103308
"Ctxn3",-1.10409058885931,-1.19118573409818,-1.16102602093908,-1.1905049367425,-1.19063374390194,-1.18973502595158,-1.15913500829606,-1.19100544056718,-1.13353972604763,-1.151963764445,-1.19063931238513,-1.18372505059459,-1.11152024625766,-1.16869423796434
"Cubn",-1.18891803333357,-1.14160227298169,-1.18892819825769,-1.18884733439564,-1.10941792721824,-1.18839294660859,-1.18946832249264,-1.17371137982748,-1.13298284102323,-1.15118228404172,-1.18897398745942,-1.18255638916494,-1.11123178628209,-1.16770880732182
"Cuedc1",4.68775896238312,5.19731688520755,4.91253325771097,4.79381802258686,5.29325872476612,5.63366191036694,5.3645686168025,4.86519630325628,5.99623497327561,4.41198402626397,5.20305694525307,5.35072143883676,6.20533072925355,5.63496577989297
"Cuedc2",5.93995370988318,6.33726439779038,6.20554237644653,6.1631631091352,7.02277482101316,6.35330918873431,6.26191852075308,6.33014078351102,5.62423042646061,6.2086876458244,6.5215206762415,6.61865783561913,6.19273323859487,6.19841989590591
"Cul1",6.89205117368902,6.92405539754895,7.07107414055163,7.11866013725321,7.11580394068103,6.8539213957508,6.99586690545041,6.81673693290228,6.51419849044029,6.97681902255682,6.79776423423672,6.70701945452402,6.86351554928027,6.58193990341476
"Cul2",6.24583570272779,5.84902322144802,5.93229707337129,5.68688638727478,5.90387298640455,5.57500181652396,5.79851810312324,5.64599344550792,6.20726592622657,5.54989528010321,5.95913812272623,5.13908373312781,5.9921656721499,6.27177945923844
"Cul3",7.36552950469853,7.19752392255865,7.3580101602306,7.19749262875484,7.23116407115264,7.30423455471546,6.88608403842529,7.03152568045533,6.65173777432793,6.59644840902591,6.69198245629816,7.25740914915497,6.706947316909,6.49104368174584
