"","gene","pvalue","lfc","color"
"704","Adra2c",1.54692210815258,3.23195090310577,"CA1"
"705","Adrb1",0.850564327493867,2.83038591205134,"none"
"708","Adrbk1",1.72758267063279,-1.90657596696774,"DG"
"709","Adrbk2",0.240722422274083,0.729389073049699,"none"
"710","Adrm1",0.316729473047063,-1.00640904914613,"none"
"711","Adsl",0.020023040765133,-0.152121338731721,"none"
"712","Adss",0.707087556077567,1.28704873877095,"none"
"716","Aebp2",0.00608394159571317,0.040585511098824,"none"
"717","Aen",0.161081684702772,-0.98974730952911,"none"
"718","Aes",0.136933210508231,-0.387585095767182,"none"
"721","Afap1",0.00654166319089799,-0.0835977162621348,"none"
"724","Aff1",0.253989866656942,1.26969177563035,"none"
"725","Aff2",0.071182286756927,-0.861597392562092,"none"
"726","Aff3",0.516208211534197,0.993484291284652,"none"
"727","Aff4",0.0961580927130422,-0.269058376410031,"none"
"728","Afg3l1",0.010025048238116,-0.104583650022791,"none"
"729","Afg3l2",0.353104702545163,-1.0448882093235,"none"
"731","Aftph",0.225379337106382,0.84920132775413,"none"
"733","Agap1",1.55461474945791,-2.13030070201329,"DG"
"734","Agap2",0.673823822172207,0.736773590668898,"none"
"735","Agap3",0.0527097918780896,0.152732724351227,"none"
"740","Agbl5",0.130616508601285,0.96073649571829,"none"
"742","Agfg1",0.679710479416837,-1.60463123672388,"none"
"743","Agfg2",0.0111256241913004,0.0629837984465158,"none"
"744","Aggf1",0.402839618497825,1.51223866229092,"none"
"745","Agk",0.106936979415374,-0.60818836854483,"none"
"746","Agl",0.129789575514086,0.699785225458629,"none"
"748","Ago1",0.119903324517845,-0.534846201656686,"none"
"749","Ago2",0.190015669403288,-0.542814362482391,"none"
"750","Ago3",0.32387258721544,1.13201985954275,"none"
"751","Ago4",0.592770758251962,1.9824045734676,"none"
"752","Agpat1",0.700283859562658,-1.16284518063754,"none"
"754","Agpat3",0.341242171743632,-0.750282952328455,"none"
"755","Agpat4",0.279625450207046,-1.25404620315035,"none"
"756","Agpat5",0.00103891951821993,0.0100744160875693,"none"
"758","Agps",0.026527267579653,-0.199555946807744,"none"
"759","Agrn",0.887831227736571,1.2447008411242,"none"
"762","Agtpbp1",0.00466100468406979,0.0223400119564893,"none"
"767","Ahctf1",0.372676475987668,-0.780214665845972,"none"
"768","Ahcy",1.75932447484673,-4.83703238675545,"DG"
"769","Ahcyl1",0.737071364770219,-1.17409520403175,"none"
"770","Ahcyl2",5.69374140736925,-3.09041150831737,"DG"
"771","Ahdc1",0.429861330448208,-1.85113072732683,"none"
"772","Ahi1",1.07715871866406,-1.11801725342953,"DG"
"773","Ahnak",0.011132052051459,-0.136649985099559,"none"
"775","Ahr",1.26573630952107,-3.43398841907181,"DG"
"777","Ahsa1",0.662678182687976,1.20413324812691,"none"
"778","Ahsa2",0.134214620278909,0.823736087042613,"none"
"779","AI314180",0.439635809704878,-0.862965275985543,"none"
"780","AI413582",0.648202230343123,-2.62009474141191,"none"
"782","AI464131",0.0550017795411818,0.553142933918785,"none"
"783","AI593442",0.0500925864888349,-0.141806693846389,"none"
"784","AI597479",0.119334396384506,-0.773919659109551,"none"
"787","AI837181",0.0139210988214639,-0.0798153297710139,"none"
"788","AI846148",0.661023530130838,-2.64899412130691,"none"
"789","AI854703",0.30843780589947,-1.5600720522818,"none"
"792","Aida",0.149581925533824,-0.818772311003459,"none"
"795","Aifm1",0.00957176309122428,-0.10190655493903,"none"
"797","Aifm3",0.273137833011126,-0.995419136933977,"none"
"798","Aig1",0.165793898397551,1.05890308772491,"none"
"801","Aim2",0.012596648390717,-0.149810433910537,"none"
"802","Aimp1",1.16864523779688,-2.37357899320286,"DG"
"803","Aimp2",0.0433494888552009,0.429625003286461,"none"
"804","Aip",0.00432943510453929,0.025819225740364,"none"
"807","Ajap1",0.769406201774475,2.0348593457121,"none"
"809","AK010878",0.000861606773694323,-0.0104699957062367,"none"
"810","Ak1",0.574392872575343,1.22856712038073,"none"
"811","Ak2",0.10499797744388,0.697491109125655,"none"
"812","Ak3",1.51938152505322,-1.93994771353997,"DG"
"813","Ak4",0.0899728549684983,-0.453595801946208,"none"
"814","Ak5",3.19156618525267,-2.88675399746846,"DG"
"815","Ak6",0.0881629626076036,0.516094717740564,"none"
"818","Akain1",0.99745657552128,-5.01427847102735,"none"
"819","Akap1",0.239851102505778,-0.762049076490405,"none"
"820","Akap10",1.6421249952533,-2.76003218643557,"DG"
"821","Akap11",0.197100658313931,0.42484281674876,"none"
"822","Akap12",0.00651462735166497,-0.0685064372246826,"none"
"823","Akap13",1.9582707881616,1.98281464929142,"CA1"
"825","Akap17b",0.179344250369906,-1.15943514656424,"none"
"826","Akap2",0.0702442692561236,0.527048457004881,"none"
"828","Akap5",1.06547742864304,-2.06863581342681,"DG"
"829","Akap6",1.10125567404707,1.65778982347874,"CA1"
"830","Akap7",1.0313554358364,-3.12056848232426,"DG"
"831","Akap8",0.210613589622198,-0.869919718717969,"none"
"832","Akap8l",0.26906252999007,-0.519480905722952,"none"
"833","Akap9",1.19533956784679,-2.0853844354329,"DG"
"835","Akirin1",1.54440959474566,-2.36650315681509,"DG"
