"gene","logP"
"Acap2",-2.4
"Acap3",-0.4
"Acat1",-0.2
"Acat2",1.9
"Acat3",-1
"Acbd3",0.4
"Acbd4",-0.3
"Acbd5",0.1
"Acbd6",0
"Acbd7",0.2
"Accs",-0.1
"Acd",0.5
"Ace",1.7
"Ace2",0.5
"Acer1",-0.3
"Acer2",0.4
"Acer3",-0.1
"Ache",-0.1
"Acin1",0.1
"Ackr1",0.5
"Ackr2",-0.2
"Ackr3",1.8
"Ackr4",0.2
"Acly",-0.7
"Acmsd",-0.1
"Acnat1",0.6
"Aco1",-0.6
"Aco2",3
"Acod1",0.3
"Acot1",-0.2
"Acot10",0.1
"Acot11",0.1
"Acot12",1.9
"Acot13",0
"Acot2",-0.6
"Acot3",-0.1
"Acot4",1.4
"Acot5",0.2
"Acot6",-0.3
"Acot7",0.7
"Acot8",1.4
"Acot9",2
"Acox1",0
"Acox3",0.3
"Acoxl",0.1
"Acp1",0.3
"Acp2",0.9
"Acp6",-0.5
"Acp7",0.1
"Acr",-0.2
"Acrbp",-0.5
"Acsbg1",0
"Acsbg2",0.3
"Acsf2",0.1
"Acsf3",0.3
"Acsl1",0.3
"Acsl3",0
"Acsl4",-1.1
"Acsl5",0.2
"Acsl6",0.1
"Acsm2",-0.8
"Acsm3",0.1
"Acsm5",0.3
"Acss1",-0.2
"Acss2",-0.2
"Acss3",-0.1
"Acta1",-0.1
"Acta2",-0.3
"Actb",0.3
"Actg1",0.7
"Actg2",0.3
"Actl10",0.3
"Actl6a",-0.1
"Actl6b",0.3
"Actl7a",1.4
"Actl7b",0
"Actl9",0.3
"Actn1",-0.4
"Actn2",-0.2
"Actn3",0.1
"Actn4",1.5
"Actr10",-0.3
"Actr1a",-0.2
"Actr1b",0
"Actr2",-3.3
"Actr3",-1.9
"Actr3b",-0.3
"Actr5",0.4
"Actr6",-0.3
"Actr8",-0.2
"Actrt3",0.3
"Acvr1",0.1
"Acvr1b",-0.8
"Acvr1c",-0.2
"Acvr2a",0.2
"Acvr2b",0.1
"Acvrl1",2.2
"Acy1",0.6
"Acy3",0
"Acyp1",0.1
"Acyp2",0.1
"Ada",-0.3
"Adad2",0.3
"Adal",-0.1
"Adam10",-0.7
"Adam11",0.3
"Adam12",-0.3
"Adam15",0.1
"Adam17",2.7
"Adam18",0.6
"Adam19",-0.8
"Adam1a",-0.2
"Adam1b",0.7
"Adam21",-0.5
"Adam22",-1
"Adam23",-1.7
"Adam26b",-0.1
"Adam28",0
"Adam3",0.5
"Adam32",0.3
"Adam33",0
"Adam4",0.2
"Adam8",1.5
"Adam9",-0.7
"Adamdec1",-0.1
"Adamts1",1.1
"Adamts10",0.7
"Adamts13",0.1
"Adamts14",1.4
"Adamts15",-0.1
"Adamts16",0
"Adamts17",-0.3
"Adamts18",0.1
"Adamts2",-0.1
"Adamts20",-0.3
"Adamts3",1
"Adamts4",2
"Adamts5",0.1
"Adamts6",2.2
"Adamts7",0
"Adamts8",0.6
"Adamts9",0.7
"Adamtsl1",0.4
"Adamtsl2",2.1
"Adamtsl3",0.8
"Adamtsl4",2.4
"Adamtsl5",1.7
"Adap1",0.9
"Adap2",1.7
"Adar",0.4
"Adarb1",0.8
"Adarb2",0.3
"Adat1",-0.3
"Adat2",0
"Adat3",-1.1
"Adck1",-0.1
"Adck2",-0.2
"Adck5",0.2
"Adcy1",-0.6
"Adcy10",0
"Adcy2",-0.5
"Adcy3",-1.4
"Adcy4",0.5
"Adcy5",0.1
"Adcy6",0.4
"Adcy7",1.3
"Adcy8",-0.3
"Adcy9",-3.1
"Adcyap1",0.3
"Adcyap1r1",0.7
"Add1",-0.5
"Add2",-2.2
"Add3",1.1
"Adgb",0.4
"Adgra1",0.6
"Adgra2",-0.5
"Adgra3",-0.8
"Adgrb1",-0.5
"Adgrb2",-0.2
"Adgrb3",-1.1
"Adgrd1",0.1
"Adgre1",0.9
"Adgre4",0.3
"Adgre5",-0.1
"Adgrf1",0
"Adgrf2",0.2
"Adgrf4",-0.2
"Adgrf5",0.4
"Adgrg1",4.4
"Adgrg2",-0.1
"Adgrg3",0.3
"Adgrg4",0
"Adgrg6",-0.1
"Adgrl1",-1.3
"Adgrl2",-0.3
"Adgrl3",-3
"Adgrl4",0.6
"Adgrv1",-0.1
"Adh5",0.4
"Adh6b",0.2
"Adhfe1",0
"Adi1",0.1
"Adipor1",0.5
"Adipor2",0.3
"Adk",0
"Adm",0
"Adnp",-0.1
"Adnp2",-0.7
"Ado",1.1
"Adora1",1.2
"Adora2a",0
"Adora2b",0.1
"Adora3",-0.1
"Adpgk",0.8
"Adprh",0.9
"Adprhl2",1.1
"Adprm",0.7
"Adra1a",0
"Adra1b",0.4
"Adra1d",-0.2
"Adra2a",-0.1
"Adra2b",2.2
"Adra2c",0.3
"Adrb1",0.4
"Adrb2",0.5
"Adrb3",0.1
"Adrbk1",1.5
"Adrbk2",0.6
"Adrm1",-0.4
"Adsl",0.1
"Adss",-0.2
"Adssl1",1.9
"Adtrp",-0.5
"Aebp1",1.8
"Aebp2",0.1
"Aen",-0.2
"Aes",2
"AF366264",0.4
"AF529169",0
"Afap1",0.1
"Afap1l1",0.8
"Afap1l2",0.6
"Aff1",0.2
"Aff2",-1
"Aff3",-1.7
"Aff4",-1.6
"Afg3l1",1
"Afg3l2",-0.7
"Afm",0.4
"Afmid",0
"Aftph",-0.5
"Aga",0.4
"Agap1",0.1
"Agap2",0.2
"Agap3",2.5
"Agbl1",0.4
"Agbl2",-0.8
"Agbl3",-0.2
"Agbl4",-0.5
"Agbl5",0.2
"Ager",0
"Agfg1",-1.4
"Agfg2",-0.7
"Aggf1",-0.1
"Agk",-0.1
"Agl",0.5
"Agmat",0.3
"Agmo",0
"Ago1",-0.2
"Ago2",-0.8
"Ago3",-0.6
"Ago4",0
"Agpat1",-0.1
"Agpat2",0
"Agpat3",0.3
"Agpat4",0.3
"Agpat5",-0.3
"Agpat9",0.1
"Agps",0.2
"Agr3",0.1
"Agrn",-1
"Agrp",0.4
"Agt",0.2
"Agtpbp1",-0.2
"Agtr1a",0.2
"Agtr1b",0
"Agtr2",0
"Agtrap",0.8
"Ahctf1",-0.6
"Ahcy",0.3
"Ahcyl1",0.1
"Ahcyl2",-0.3
"Ahdc1",2.3
"Ahi1",-1
"Ahnak",0.8
"Ahnak2",0
"Ahr",0.6
"Ahrr",0.1
"Ahsa1",0.2
"Ahsa2",0.1
"AI314180",0.1
"AI413582",0.7
"AI429214",0.8
"AI464131",0
"AI467606",0.2
"AI593442",-1
"AI597479",0.2
"AI606181",-0.6
"AI837181",-0.6
"AI846148",0.6
"AI854703",0
"AI987944",0.5
"Aida",0
"Aif1",1.7
"Aif1l",2.4
"Aifm1",-0.4
"Aifm2",0.4
"Aifm3",1.3
"Aig1",-0.2
"Aim1",0.1
"Aim1l",0
"Aim2",0.4
"Aimp1",0
"Aimp2",-0.2
"Aip",0.7
"Aipl1",0.3
"Aire",-0.3
"Ajap1",-0.4
"Ajuba",0.9
"AK010878",0.4
"Ak1",0.7
"AK157302",0.3
"Ak2",0.1
"Ak3",0.2
"Ak4",0.8
"Ak5",0.9
"Ak6",0
"Ak7",0.1
"Ak8",-0.1
"Ak9",0
"Akain1",-0.2
"Akap1",-0.1
"Akap10",-1
"Akap11",-1
"Akap12",1.1
"Akap13",-0.2
"Akap14",0
"Akap17b",0.1
"Akap2",0.7
"Akap3",0
"Akap5",-2.1
"Akap6",-1.8
"Akap7",0.5
"Akap8",0.2
"Akap8l",-0.1
"Akap9",-0.4
"Akip1",0.4
"Akirin1",-0.5
"Akirin2",0.2
"Akna",0.4
"Aknad1",0.2
"Akp3",0.3
"Akr1a1",0.7
"Akr1b10",0.7
"Akr1b3",0.2
"Akr1b7",0.1
"Akr1b8",0.6
"Akr1c14",0
"Akr1c18",0.8
"Akr1d1",0.2
"Akr1e1",0.3
"Akr7a5",1.2
"Akt1",0.3
"Akt1s1",-0.2
"Akt2",1
"Akt3",-0.6
"Aktip",0
"Alad",0.5
"Alas1",0.9
"Alas2",-0.2
"Alcam",-0.1
"Aldh16a1",0
"Aldh18a1",0
"Aldh1a1",0.1
"Aldh1a2",0.1
"Aldh1a3",0.4
"Aldh1b1",-0.6
"Aldh1l1",0.1
"Aldh1l2",0
"Aldh2",0
"Aldh3a1",0
"Aldh3a2",2.3
"Aldh3b1",0.7
"Aldh3b2",-0.2
"Aldh4a1",0.3
"Aldh5a1",-0.7
"Aldh6a1",0.1
"Aldh7a1",1.3
"Aldh8a1",-0.6
"Aldh9a1",0.3
"Aldoa",0.6
"Aldoart2",1.1
"Aldob",0.1
"Aldoc",1.5
"Alg1",0.2
"Alg10b",-0.3
"Alg11",0
"Alg12",-0.1
"Alg13",-0.3
"Alg14",0.1
"Alg2",-0.1
"Alg3",-0.7
"Alg5",-0.1
"Alg6",-0.6
"Alg8",-0.1
"Alg9",-0.4
"Alk",0.1
"Alkbh1",0.4
"Alkbh2",-0.1
"Alkbh3",0
"Alkbh4",0
"Alkbh5",1
"Alkbh6",0.6
"Alkbh7",0.1
"Alkbh8",-0.1
"Allc",0.1
"Alms1",-1.5
"Alox12",0.2
"Alox12b",0
"Alox5",-0.4
"Alox5ap",0.3
"Alox8",0
"Aloxe3",0.1
"Alpk1",0.6
"Alpk3",0.4
"Alpl",1.1
"Als2",-1.1
"Als2cl",0.1
"Als2cr12",0.1
"Alx3",0
"Alx4",0.5
"Alyref",0
"Alyref2",0
"Amacr",0.3
"Ambra1",-0.3
"Amd1",0.2
"Amd2",0.1
"Amdhd2",-0.3
"Amelx",0.3
"Amer1",-0.1
"Amer2",-0.2
"Amer3",-0.1
"Amfr",0.7
"Amh",0
"Amhr2",0
"Amigo1",0.5
"Amigo2",0
"Amigo3",1.2
"Ammecr1",-0.3
"Ammecr1l",0.2
"Amn",-0.6
"Amn1",-0.5
"Amot",0.6
"Amotl1",1.5
"Amotl2",0.8
"Ampd1",0.2
"Ampd2",-0.8
"Ampd3",0.6
"Amph",-0.1
"Amt",0.4
"Amy1",0.6
"Amy2a2",0.2
"Amy2a3",0.2
"Amy2a4",0.2
"Amy2a5",0
"Amz1",-0.4
"Amz2",0.8
"Anapc1",-1.6
"Anapc10",0.3
"Anapc11",0.9
"Anapc13",1.3
"Anapc15",0.2
"Anapc16",0.5
"Anapc2",-0.1
"Anapc4",-0.2
"Anapc5",0.1
"Anapc7",-0.1
"Ang",0.1
"Angel1",0
"Angel2",0
"Angpt1",0.4
"Angpt2",0.4
"Angptl1",1
"Angptl2",-0.4
"Angptl3",0.2
"Angptl4",-0.4
"Angptl6",-0.5
"Angptl7",0.2
"Angptl8",0.2
"Ank",1.9
"Ank1",-0.2
"Ank2",-0.1
"Ank3",-1.9
"Ankdd1a",0.3
"Ankdd1b",0.1
"Ankef1",0
"Ankfy1",-0.1
"Ankhd1",-0.1
"Ankib1",-0.1
"Ankk1",0.2
"Ankle1",0.1
"Ankle2",-1
"Ankmy1",0
"Ankmy2",-0.3
"Ankra2",0.7
"Ankrd1",0.3
"Ankrd10",-0.2
"Ankrd11",0.1
"Ankrd12",-1.3
"Ankrd13a",1
"Ankrd13b",0.4
"Ankrd13c",-0.2
"Ankrd13d",-0.4
"Ankrd16",-0.5
"Ankrd17",-0.4
"Ankrd2",0.2
"Ankrd23",0.6
"Ankrd24",-0.4
"Ankrd26",-0.8
"Ankrd27",-0.7
"Ankrd28",-0.3
"Ankrd29",0.9
"Ankrd31",0.2
"Ankrd33b",-0.9
"Ankrd34a",-0.2
"Ankrd34b",0.1
"Ankrd34c",-0.3
"Ankrd35",0
"Ankrd37",-0.3
"Ankrd39",-0.5
"Ankrd40",0.3
"Ankrd42",0.4
"Ankrd44",0.5
"Ankrd45",-0.1
"Ankrd46",-0.1
"Ankrd49",-0.6
"Ankrd50",0.1
"Ankrd52",-0.6
"Ankrd53",0.4
"Ankrd54",0.3
"Ankrd55",0.2
"Ankrd6",0.7
"Ankrd61",1.3
"Ankrd63",-0.6
"Ankrd9",-0.3
"Anks1",0
"Anks1b",-1.4
"Anks3",-0.4
"Anks4b",-0.1
"Anks6",0.3
"Ankub1",0.6
"Ankzf1",-0.4
"Anln",0.5
"Ano1",-0.3
"Ano10",1.2
"Ano3",-2.1
"Ano4",-0.1
"Ano5",-0.3
"Ano6",0.3
"Ano7",0.3
"Ano8",0.1
"Anp32a",0.4
"Anp32b",0
"Anp32e",-0.4
"Anpep",0
"Antxr1",0.8
"Antxr2",0.4
"Anxa1",0.1
"Anxa11",-0.4
"Anxa13",0.3
"Anxa2",0.4
"Anxa3",0.4
"Anxa4",1.6
"Anxa5",0.8
"Anxa6",0.3
"Anxa7",0.1
"Anxa9",-0.2
"Aoah",0
"Aoc2",0
"Aoc3",0
"Aox1",-0.1
"Aox3",0
"Aox4",0.2
"Ap1ar",-0.1
"Ap1b1",0.5
"Ap1g1",-1.4
"Ap1g2",0.8
"Ap1m1",-0.1
"Ap1s1",2.7
"Ap1s2",0.1
"Ap1s3",0.3
"Ap2a1",-0.1
"Ap2a2",0.2
"Ap2b1",-2.5
"Ap2m1",1.4
"Ap2s1",2.3
"Ap3b1",-0.2
"Ap3b2",-0.3
"Ap3d1",-0.1
"Ap3m1",0.5
"Ap3m2",-0.3
"Ap3s1",0
"Ap3s2",1.1
"Ap4b1",-0.2
"Ap4e1",-0.3
"Ap4m1",-0.1
"Ap4s1",0
"Ap5b1",-0.2
"Ap5m1",0.4
"Ap5s1",0.2
"Ap5z1",-0.8
"Apaf1",-0.3
"Apba1",0.4
"Apba2",-0.1
"Apba3",0
"Apbb1",0.1
"Apbb1ip",1.8
"Apbb2",-1
"Apc",0.4
"Apc2",-0.4
"Apcdd1",0.6
"Apeh",0.3
"Apex1",0.2
"Apex2",0.1
"Aph1a",0.4
"Aph1b",-0.7
"Aph1c",0.4
"Api5",-0.2
"Apip",0
"Apitd1",0.6
"Aplf",-0.5
"Apln",-0.2
"Aplp1",0.8
"Aplp2",0.5
"Apmap",0.1
"Apoa1",0.1
"Apoa1bp",0.3
"Apobec1",0.3
"Apobec2",0.2
"Apobec3",-0.3
"Apobr",1
"Apoc3",0.2
"Apod",3.4
"Apoe",2.6
"Apof",1
"Apoh",0.1
"Apol10b",0.2
"Apol6",0
"Apol7b",0
"Apol8",-0.3
"Apold1",1.4
"Apom",0.3
"Apon",0
