"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","logP"
"1600014C10Rik","43.3419271135826","0.548860136441341","0.512685200562285","0.284367432811998","0.544305689004272","0.5"
"1700001C02Rik","0.312386226337607","-2.36843085973782","5.7698795135358","0.681452509549858",NA,"0.2"
"1700001C19Rik","4.28609133551681","-3.77805788544749","1.5990292207494","0.0181413835849082",NA,"1.7"
"1700001K19Rik","5.62406585580812","3.60847063195112","1.92818341833843","0.0612847614307918","0.239432828080998","1.2"
"1700001L19Rik","11.0583751480114","-1.24530707118779","1.1079531761898","0.261025393225609","0.519110237715913","0.6"
"1700001O22Rik","10.1398785051618","0.152741937895022","1.19379206574608","0.89819103242652","0.957537293941039","0"
"1700001P01Rik","0.327419348727946","-1.85366219911981","5.76844772503545","0.74794891019498",NA,"0.1"
"1700003E16Rik","38.4725954820837","-1.57791280850767","0.493661538172275","0.00139180369417858","0.0386394135714248","2.9"
"1700003F12Rik","1.29112751011044","-2.36845726501623","3.13888078718166","0.45051621021098",NA,"0.3"
"1700006E09Rik","0.452058202401638","1.07805211943781","5.72682640572511","0.850683820264305",NA,"0.1"
"1700007K09Rik","0.0917883215299618","-2.36831476521583","5.76987951421873","0.681467266601105",NA,"0.2"
"1700007K13Rik","0.41836379248489","-0.704310488202","5.03354834933523","0.88872062422895",NA,"0.1"
"1700008O03Rik","2.148408899976","1.09312626947407","2.8939813232742","0.705635619477411",NA,"0.2"
"1700010I14Rik","3.21464831932129","0.728799139170169","2.11547187529105","0.73046351498304",NA,"0.1"
"1700011E24Rik","0.319451014950244","-0.917307905908039","5.76008141978004","0.873469868772474",NA,"0.1"
"1700011H14Rik","0.419429931860133","-0.444022124293051","5.75157059325151","0.938464320695445",NA,"0"
"1700011L22Rik","0.0622525527398852","-1.90993641160906","5.76879663442459","0.740583636364608",NA,"0.1"
"1700011M02Rik","0.121553107134798","-2.36832224222971","5.76987951434578","0.681466316185311",NA,"0.2"
"1700013F07Rik","1.02677436284939","1.59124067425767","3.42043449422216","0.641776819432605",NA,"0.2"
"1700014D04Rik","0.312877729079195","-0.763058228927014","5.75712667230407","0.89455599698751",NA,"0"
"1700015E13Rik","2.10282203312338","2.99437474674693","2.65431868182159","0.259271668951895",NA,"0.6"
"1700016D06Rik","5.62324374599822","0.786240673935163","1.86881756222926","0.673962779316043","0.84330430255088","0.2"
"1700016K19Rik","0.513674835176926","-1.23356574478012","5.20202091024503","0.812554369592337",NA,"0.1"
"1700017B05Rik","44.4659118589068","0.073298763226527","0.691658669088513","0.915601917122059","0.964986833018468","0"
"1700017N19Rik","0.223467586225145","0.027323748625533","5.74267257463526","0.99620366395091",NA,"0"
"1700019A02Rik","0.0767028072803705","-2.36829745290495","5.76987951441279","0.681469467225435",NA,"0.2"
"1700019B03Rik","0.259338009634699","-2.36804759585121","5.76987951408187","0.681501227509296",NA,"0.2"
"1700019D03Rik","13.1464240971946","0.2060214336869","1.20224635969255","0.863937763584338","0.942975682415702","0.1"
"1700019O17Rik","0.0531794843714739","-2.36828168975812","5.76987951445045","0.681471470925571",NA,"0.2"
"1700020A23Rik","0.50910510498607","-2.40998375033826","4.81148678273708","0.616454664523664",NA,"0.2"
"1700020D05Rik","3.2934896355148","-0.750642992241258","1.72918080206831","0.664213471330962",NA,"0.2"
"1700020L24Rik","1.28419570528036","0.707509465934017","3.0387002476078","0.815891145220033",NA,"0.1"
"1700021F05Rik","18.0000025357466","0.503664545452546","0.923741966042703","0.585585876496897","0.789382287418918","0.2"
"1700022I11Rik","0.740792005152947","-1.90853395675373","4.02139738283693","0.635075871827356",NA,"0.2"
"1700023F06Rik","3.22416238978394","-0.990814009446813","1.71877106010416","0.564299878548653",NA,"0.2"
"1700024P16Rik","3.49156528586413","-0.208958206102867","2.08797387940373","0.920283178193087",NA,"0"
"1700025G04Rik","190.899198498661","0.929965316721539","0.379685884910506","0.0143133465399453","0.117989156173623","1.8"
"1700027J19Rik","0.355503109333956","0.217435561273496","5.73976681683214","0.969781526474482",NA,"0"
"1700028J19Rik","4.4936323694071","2.38363290000014","1.99671611977122","0.232565383207229",NA,"0.6"
"1700028K03Rik","0.823242963633412","-1.24009556061905","4.61095386055883","0.787971577591475",NA,"0.1"
"1700028P14Rik","1.03219232478866","-2.05415425926901","3.3968250091477","0.54535992338125",NA,"0.3"
"1700029F12Rik","0.736738422725133","0.593984929235477","4.05947626303689","0.883668318668271",NA,"0.1"
"1700029H14Rik","0.372689782839394","-1.58938283343211","5.7669638966087","0.782854299549959",NA,"0.1"
"1700029I15Rik","5.73617141418554","1.87610588650259","1.70912416844114","0.272335436473774","0.531102559386577","0.6"
"1700029J07Rik","7.31331930071919","-1.2102298256486","1.48824484518331","0.416107591181938","0.668216320679763","0.4"
"1700029P11Rik","0.353682241314217","-0.675563008863418","5.75548647348184","0.906561134137152",NA,"0"
"1700030J22Rik","10.2888568293198","2.10923629145844","1.31797705991098","0.109518991716877","0.325868123607062","1"
"1700030K09Rik","18.7394048004697","-1.03544800170765","0.913112847951651","0.256804639785317","0.514589138291595","0.6"
"1700034I23Rik","5.6094118913917","-2.81557304551584","1.93672852403657","0.146007904121185","0.380774596222515","0.8"
"1700034J05Rik","0.632374916704447","-0.401640956428613","3.89808708009845","0.917934876360939",NA,"0"
"1700037C18Rik","7.0563127709623","0.106858641280278","1.38261654258217","0.938395027322671","0.974662622527807","0"
"1700037H04Rik","43.706612640153","-0.5495641867436","0.561722690441865","0.327898790518583","0.585442955732096","0.5"
"1700040L02Rik","1.67764798082071","1.04136773552062","2.42880972688991","0.668100505128514",NA,"0.2"
"1700047I17Rik2","18.4775794498911","4.58772487928825","1.77933568513837","0.00992774727083573","0.09930898936636","2"
"1700048O20Rik","9.4317819944164","0.107713133441044","1.04877475507092","0.918198072199501","0.966564500861077","0"
"1700057G04Rik","0.353516469065807","-2.36839570000492","5.76987951345978","0.681456978759641",NA,"0.2"
"1700061G19Rik","2.30845184229896","-2.12226259488844","2.33715603527999","0.363849984182675",NA,"0.4"
"1700064H15Rik","0.0580761919511195","-2.3682843517931","5.7698795144479","0.681471132546485",NA,"0.2"
"1700066B19Rik","3.18618655965749","2.15002998059045","2.03959033118979","0.291815182754862",NA,"0.5"
"1700066M21Rik","48.5928839451591","-0.229302621329598","0.459142286053201","0.617486936694524","0.808521763949521","0.2"
"1700067K01Rik","0.989278368322854","1.11758878401528","3.91553738121553","0.775319236009624",NA,"0.1"
"1700088E04Rik","4.07013912735814","-0.20444420262849","1.59219961828695","0.897829562612095",NA,"0"
"1700092M07Rik","0.0580761919511195","-2.3682843517931","5.7698795144479","0.681471132546485",NA,"0.2"
"1700093K21Rik","1.64705341824052","-0.128973823459062","3.0106255172103","0.965829441581918",NA,"0"
"1700102P08Rik","2.59757927019207","0.382897044735255","2.23648641881537","0.864062791480873",NA,"0.1"
"1700109H08Rik","4.55714235865963","-1.15621299871453","1.61956759251596","0.475287606718006",NA,"0.3"
"1700112E06Rik","1.10174687540839","1.8332992572758","2.83401436978455","0.517702292904193",NA,"0.3"
"1700113H08Rik","0.341230207954427","-2.3682840368615","5.7698795142901","0.681471172570115",NA,"0.2"
"1700123K08Rik","0.0686463367660444","-0.941891014044547","5.76044334894843","0.870116774229004",NA,"0.1"
"1700123L14Rik","0.80059852798626","1.12533356980866","3.84038750627693","0.76950224249311",NA,"0.1"
"1700123O20Rik","20.5435129062648","0.369396336934399","0.873977236128193","0.672542409924873","0.842718403045666","0.2"
"1700125H20Rik","0.533355612630455","-5.5956117055513","5.6489227196951","0.321899196412679",NA,"0.5"
"1700128F08Rik","32.0030289833441","-0.368432072724836","0.661086961585404","0.577313889758015","0.785286452245847","0.2"
"1810009A15Rik","14.0696578655266","0.0857519274415991","1.16714426225506","0.941430862625512","0.976327396923258","0"
"1810010H24Rik","14.3362301102341","2.1387516806674","1.51702832766166","0.158589957371692","0.398516542586283","0.8"
"1810011H11Rik","0.443722986137545","0.933408701669956","4.96270495331074","0.850810281641468",NA,"0.1"
"1810011O10Rik","1.41797045934108","0.642791722865763","2.85366499313357","0.821783790324979",NA,"0.1"
"1810013L24Rik","105.766564978724","0.973283884445636","0.439457573701546","0.0267779753832684","0.158782619848542","1.6"
"1810022K09Rik","21.5462948351864","-1.74171290969829","0.716544441073371","0.0150692025671107","0.120745218789487","1.8"
"1810024B03Rik","1.12619555901337","1.39042315802451","2.38760673779334","0.560330847466643",NA,"0.3"
"1810026J23Rik","152.633092455364","-0.356810859053807","0.355312976939714","0.315274670869331","0.573428827470102","0.5"
"1810030O07Rik","60.8739562925837","-1.73725223976146","0.541705600553674","0.001341249484428","0.0382362599379834","2.9"
"1810032O08Rik","10.0556028395872","2.78969340331025","1.46958264994745","0.0576579483598301","0.233951995071816","1.2"
"1810037I17Rik","43.2609802936935","-1.0011304747763","0.800589768545614","0.211120161388067","0.465628174269909","0.7"
"1810041L15Rik","178.156566232566","-0.394482699580749","0.504323738486406","0.434096262318984","0.681109086302561","0.4"
"1810043G02Rik","48.0409708277597","0.653892394838554","0.603975351420835","0.278964922096224","0.538130683255519","0.6"
"1810043H04Rik","15.8571579378752","-0.542484669876535","0.814378232949692","0.505325736608106","0.733601196061802","0.3"
"1810049J17Rik","13.6297168042487","-1.33637568019823","0.924906509770293","0.148492578383173","0.384154445390294","0.8"
"1810055G02Rik","47.2276539639101","-0.312188644859071","0.571065274361621","0.584600184377391","0.7890572303291","0.2"
"1810062G17Rik","0.0934558508764296","-0.675696540158336","5.75548701035529","0.906542758444294",NA,"0"
"2010005H15Rik","0.150418165391927","-2.36824678497838","5.76987951429859","0.681475907770906",NA,"0.2"
"2010107E04Rik","65.2806240884676","0.00149884413367083","0.546741335250116","0.997812671151303","0.999006546153956","0"
"2010107G23Rik","49.5854201790118","-1.34602302198825","0.584194303313239","0.0212188630414233","0.142864609922061","1.7"
"2010109A12Rik","0.082455633213865","-2.36836089705289","5.76987951416441","0.681461402670136",NA,"0.2"
"2010109I03Rik","7.13908077208707","4.31738571166267","2.11127055420022","0.0408624501725703","0.195008181715013","1.4"
"2010111I01Rik","84.2308540875732","-0.367610444912455","0.4945221642203","0.457260757341694","0.697906827989188","0.3"
"2010300C02Rik","1905.03811519932","-0.160638933521262","0.248212211248885","0.517512964883485","0.742908133188092","0.3"
"2010315B03Rik","23.4848195399613","-0.453351076074225","0.675808566064811","0.502330327293216","0.731476040629098","0.3"
"2200002D01Rik","2.02398932402695","-1.90806679136828","2.56456779759537","0.456869787391084",NA,"0.3"
"2210010C04Rik","1.15628863750251","0.697050879304222","2.77483433646002","0.801656003583735",NA,"0.1"
"2210013O21Rik","30.550700144229","-0.962862936437995","0.597144975239894","0.106865318803293","0.321967091239158","1"
"2210016F16Rik","24.1915976831148","-0.0506036228917836","0.712250576549663","0.94335995138407","0.976650148664475","0"
"2210016L21Rik","196.783902688497","-0.693305331038069","0.332384109871178","0.0369916850055169","0.186796152968564","1.4"
"2210017I01Rik","10.6399511949086","5.55642279986515","2.06399819602748","0.00710105369200995","0.0854839357536709","2.1"
"2210408I21Rik","13.8344249950811","-0.242652431680371","0.859562795624909","0.777715399350372","0.899597543100975","0.1"
"2210418O10Rik","27.7491760026056","-0.0135238162013399","0.624689291919797","0.982728051395904","0.992986305067306","0"
"2300009A05Rik","14.2127139596879","0.670746959770907","1.1621712484044","0.563838232655929","0.777614299638399","0.2"
"2310009B15Rik","14.1969875284521","3.69811528582681","1.69794649114373","0.0294065704552684","0.165481142646471","1.5"
"2310011J03Rik","47.0159936558371","-0.408945514093953","0.539827061216196","0.448720950664347","0.690813287468675","0.3"
"2310022A10Rik","57.1392442552874","-0.545640486367107","0.588912872086694","0.354174986130369","0.613021357482446","0.5"
"2310022B05Rik","89.9999077696378","-0.900331646106349","0.51190170645773","0.0786118416879935","0.273332940434015","1.1"
"2310030G06Rik","0.686589107748183","-0.828861995496427","4.48011940795789","0.853222049295806",NA,"0.1"
"2310033P09Rik","29.9176398169911","0.198163136572702","0.78952735984028","0.80182216913593","0.911554772155367","0.1"
"2310035C23Rik","180.246313837642","-0.171137829892098","0.370530338651079","0.644172647334264","0.824987254563473","0.2"
"2310036O22Rik","100.358695163755","0.455826142053987","0.492633229094441","0.354817674237319","0.613796591557393","0.4"
"2310039H08Rik","2.9475366105487","2.93068743935358","2.29706515340005","0.202012109986201",NA,"0.7"
"2310057J18Rik","0.235951251977616","-1.58925734772048","5.76696379538163","0.782871010386759",NA,"0.1"
"2310057M21Rik","49.1616012238822","-1.18761113890058","0.560066524758113","0.0339653947132711","0.178735635050573","1.5"
"2310061I04Rik","93.4551214335708","0.380679326155609","0.413480380029631","0.357222308153806","0.616225649559547","0.4"
"2410002F23Rik","102.052411406197","1.7389506699023","0.478740406938224","0.000280856491546293","0.020942229338454","3.6"
"2410004B18Rik","39.6055277772104","0.0919489529695485","0.721750641946698","0.898626095764987","0.957742497681784","0"
"2410004P03Rik","25.7228500243517","-2.3063693634659","1.00549822485931","0.0218044165122827","0.14444607177494","1.7"
"2410015M20Rik","33.4515478901216","0.282617460470827","0.768639741938115","0.713107974239004","0.865815082110993","0.1"
"2410016O06Rik","30.8715822847375","-0.253191729223612","0.717077533180883","0.724022199987668","0.870599559416195","0.1"
"2410089E03Rik","266.561572654524","-0.0626670352252851","0.374536881451907","0.867119267715569","0.944052417916322","0.1"
"2410131K14Rik","54.0351131430499","0.110467372572763","0.635447740841707","0.861989800910284","0.941870342034583","0.1"
"2410137M14Rik","0.434169513632486","0.502205411941243","5.73522794049112","0.930222396663631",NA,"0"
"2410141K09Rik","1.95390596900497","0.546193819193698","2.70450371097172","0.839950235482902",NA,"0.1"
"2510002D24Rik","25.1571858553649","-0.382542574971692","0.671780965736069","0.569053920055239","0.780027798627106","0.2"
"2510009E07Rik","103.30776859286","0.422221685737112","0.425194341204194","0.32070570816293","0.577866296738466","0.5"
"2510039O18Rik","57.2593559592592","-0.296274398890818","0.477792170322132","0.535198188263164","0.757179898272153","0.3"
"2610001J05Rik","17.9626790795739","1.34748314396556","1.03786131281774","0.194175065255922","0.445059560372002","0.7"
"2610002M06Rik","95.5710074188093","0.220360109054844","0.407189323219498","0.588387937075937","0.791115479748609","0.2"
"2610008E11Rik","61.1959005266857","0.247487961820333","0.502459956291271","0.622328741475289","0.811825031703153","0.2"
"2610020H08Rik","1.09428041796518","0.533853092756289","3.2518346308443","0.869597462089818",NA,"0.1"
"2610021A01Rik","36.6266550886039","0.921039421822116","0.70606156215044","0.192071791175143","0.442187813213685","0.7"
"2610042L04Rik","0.471106908347347","-0.327083682293528","5.7491857667003","0.954631087726731",NA,"0"
"2610044O15Rik8","64.0888998998271","0.470230691852472","0.539932002522678","0.383804801567179","0.641404895114389","0.4"
"2610301B20Rik","60.9459856853044","0.829725741573264","0.49572921367968","0.0941801511124457","0.299366447696409","1"
"2610318N02Rik","1.91285313730874","-0.377476016408054","3.13280370032446","0.904093863341164",NA,"0"
"2610507B11Rik","761.590408164286","0.263513535546297","0.271998046663787","0.332641632893434","0.589673336302123","0.5"
"2610524H06Rik","25.485778279099","0.457266471567505","0.862824634344248","0.596136507754474","0.796156506914229","0.2"
"2610528A11Rik","0.453076300389995","-1.22893999232105","5.76342424658305","0.831146887597247",NA,"0.1"
"2700049A03Rik","38.8568802447832","1.18583547142387","0.800867568750691","0.138689575764753","0.370661020268939","0.9"
"2700060E02Rik","91.3514271359328","-0.251473264119027","0.421195328084693","0.550476228196043","0.767755049262247","0.3"
"2700062C07Rik","19.1296011006363","1.71780091552161","1.02905849917143","0.0950591793212075","0.300658945085194","1"
"2700081O15Rik","201.526373750556","0.856829183282319","0.291443358995889","0.00328264196329117","0.0579473659738403","2.5"
"2700094K13Rik","7.3601324627269","3.72951937897758","1.95009518273374","0.0558145671876126","0.229148796362433","1.3"
"2700097O09Rik","7.76702815399625","0.619013496728446","1.30544150809931","0.635371967951456","0.819071161826642","0.2"
"2810004N23Rik","17.8839478488605","0.922680184809929","0.918827861591993","0.315285764389702","0.573428827470102","0.5"
"2810006K23Rik","18.353492192649","0.286920762458462","0.760758097664129","0.706061309096945","0.861146457355603","0.2"
"2810021J22Rik","13.9023500288255","0.129393110037222","1.06521675531127","0.903317860143081","0.95933698611709","0"
"2810403A07Rik","122.724514311875","0.389248093189084","0.350328444162813","0.266527569773717","0.524220038724333","0.6"
"2810408A11Rik","0.0907585302755491","-2.36816479944205","5.76987951444942","0.681486329254258",NA,"0.2"
"2810417H13Rik","3.78027097054568","2.0282382142737","2.24388158488108","0.366049929958194",NA,"0.4"
"2810428I15Rik","51.7519958781379","0.292318492010086","0.733019887122607","0.690050468054266","0.850517905276352","0.2"
"2810459M11Rik","20.1075741570542","-1.03059198952995","1.00184739995509","0.303624625599797","0.56290258878474","0.5"
"2810474O19Rik","26.9965950260285","0.426951150690319","0.796866627021708","0.592105445796083","0.793325294682161","0.2"
"2900011O08Rik","358.348810235544","-0.160101650447811","0.305396799162345","0.600110638085644","0.798113375681361","0.2"
"2900026A02Rik","343.718578796567","0.578741238816119","0.255282840233282","0.0233866269401568","0.148960017085482","1.6"
"2900055J20Rik","29.8565833198127","0.165402373373839","0.754521750068455","0.826482687030927","0.924932519948252","0.1"
"3010026O09Rik","9.3662820238538","-1.2061184674715","1.26715156553365","0.341180966011816","0.599838875102934","0.5"
"3100002H09Rik","8.80253233603614","-2.54722111366401","2.94254103258327","0.386680175606304","0.644384664737404","0.4"
"3110001I22Rik","5.21933142832408","2.63013656727725","1.96283060538692","0.180254694105279",NA,"0.7"
"3110002H16Rik","70.8208903533097","0.455725021438109","0.65943564381282","0.489513136675899","0.721278068022868","0.3"
"3110009E18Rik","0.907033540685926","1.68996907311057","3.24781784113619","0.6028267203396",NA,"0.2"
"3110018I06Rik","0.84872488967086","1.16254154080474","4.28755381608865","0.78628081089618",NA,"0.1"
"3110021N24Rik","3.71150838040121","-1.54265164079855","1.53410873305841","0.314623112903743",NA,"0.5"
"3110035E14Rik","458.0855976129","-0.379003185772048","0.27872436923291","0.173900276679237","0.41741365211676","0.8"
"3110040N11Rik","8.27177971944047","3.96167559710728","1.87315732475383","0.0344323200031936","0.180002057785256","1.5"
"3110043O21Rik","63.9824405371457","-0.412001403426702","0.532101443093169","0.438758674765218","0.684589544038228","0.4"
"3110062M04Rik","7.99023298696852","-0.8268218108752","1.34159472873249","0.53769802449833","0.759476188389773","0.3"
"3110070M22Rik","2.69144726174263","2.78880914937242","2.03110280437521","0.169736276280774",NA,"0.8"
"3110079O15Rik","0.267118849929916","-1.9098779894837","5.76879655020829","0.740591282168391",NA,"0.1"
"3110082I17Rik","14.506207907399","3.95966106523632","1.64268552664853","0.0159315326356571","0.123389897833786","1.8"
"3110082J24Rik","2.04132709462017","0.204365723700082","2.62991717729306","0.938060294070232",NA,"0"
"3300002I08Rik","1.57694038097617","1.74681070932267","2.7507557682982","0.5254092584578",NA,"0.3"
"3425401B19Rik","3.70306359655271","3.60814222096813","2.06052104744101","0.0799317107216437",NA,"1.1"
"3632451O06Rik","34.0058090219389","3.22315647060501","1.06749348771963","0.00253302025032443","0.0507570544278047","2.6"
"3830403N18Rik","0.215272464519893","0.306210224306354","5.73853540262419","0.957444800915262",NA,"0"
"3830406C13Rik","27.2968353163161","0.554566956922178","0.709725030180562","0.43457736301203","0.68152458422342","0.4"
"3830408C21Rik","2.10196199719822","-0.705745954143564","2.62865245121901","0.788328302957131",NA,"0.1"
"4430402I18Rik","26.4838857852649","-0.216784847533406","0.7844630929848","0.782280752178564","0.901340934524475","0.1"
"4833420G17Rik","93.3394979975312","0.0657375681142323","0.442752891015076","0.881968212701979","0.951822418437624","0.1"
"4833423E24Rik","0.939978615437353","-2.36830154837552","4.25754560292624","0.578033250947631",NA,"0.2"
"4833439L19Rik","200.59473738565","0.517095305650699","0.335096416845712","0.122800705290595","0.347070816263681","0.9"
"4921501E09Rik","0.148611712617531","-1.22915117214304","5.76342481844675","0.83111832575676",NA,"0.1"
"4921507P07Rik","1.34702810165404","1.11086798415641","3.284269809411","0.735183123072238",NA,"0.1"
"4921508M14Rik","0.0727849280800145","-2.36817309978188","5.76987951446992","0.681485274166605",NA,"0.2"
"4921509C19Rik","0.0696409078311127","-2.36817440217505","5.76987951447224","0.681485108614484",NA,"0.2"
"4921513D11Rik","0.293849819710724","-1.22909647624518","5.7634246081417","0.831125721500498",NA,"0.1"
"4921513I03Rik","3.05435261507711","2.28169855832149","2.17813621166386","0.294847683608676",NA,"0.5"
"4921524J17Rik","22.9002206988717","-1.03061572431936","0.742031040402922","0.164859548795163","0.406075777411419","0.8"
"4921528I07Rik","0.628554815894601","1.40765590787538","5.72330670677299","0.805719771566394",NA,"0.1"
"4921530L21Rik","0.103829220428119","-2.36819692348449","5.76987951440722","0.681482245842598",NA,"0.2"
"4921536K21Rik","2.36102364541798","1.90573197151905","2.04863384450733","0.3522441007105",NA,"0.5"
"4930402H24Rik","276.606078016755","0.213526341560022","0.324726181266017","0.510822104515094","0.738357029569766","0.3"
"4930404H24Rik","0.0549170694128355","-1.12131136221634","5.76240115721055","0.845713154955589",NA,"0.1"
"4930404N11Rik","2.82831589788921","1.57052445296409","2.57048924369214","0.541211034818376",NA,"0.3"
"4930415F15Rik","0.130530328037143","-2.3683680412907","5.76987951395501","0.681460494539776",NA,"0.2"
"4930415O20Rik","0.427514347693917","-1.58841331362751","5.48683299109481","0.772202243458674",NA,"0.1"
"4930426L09Rik","1.23891658663811","-0.0337096211219781","3.60212267606272","0.992533293259866",NA,"0"
"4930427A07Rik","2.45467467039411","1.99873861241188","2.24540997839263","0.373388475663984",NA,"0.4"
"4930430A15Rik","1.33237071202893","1.29562894752949","2.94652278826347","0.660143861724084",NA,"0.2"
"4930430F08Rik","33.5083127227163","-0.508841539217275","0.753863515646051","0.499689530735408","0.729029615162528","0.3"
"4930432K21Rik","2.98441263031441","1.86218439903134","2.34173239494841","0.426487535637333",NA,"0.4"
"4930442H23Rik","0.717524190336315","1.77378100749254","4.28901940861953","0.679193957545225",NA,"0.2"
"4930444P10Rik","3.04707099766428","2.17395165489639","1.98994824770009","0.274628138787322",NA,"0.6"
"4930447A16Rik","0.103818277049854","-2.36819764604858","5.76987951440899","0.681482153994923",NA,"0.2"
"4930447C04Rik","29.8663179682558","1.9036468426629","0.904233326854899","0.0352686252947716","0.182644196351524","1.5"
"4930451G09Rik","2.95913739472145","3.02176014987027","2.26470484006694","0.182110695503618",NA,"0.7"
"4930451I11Rik","0.0549170694128355","-1.12131136221634","5.76240115721055","0.845713154955589",NA,"0.1"
"4930452B06Rik","10.4110893432977","-0.742844081337469","1.10522752912642","0.501508137651562","0.730764109200672","0.3"
"4930453N24Rik","48.0232015134663","0.237943947480793","0.581004882763239","0.682144418894579","0.846729819268854","0.2"
"4930455H04Rik","4.5695353942409","-1.8538978368161","5.76844798871017","0.747917968535101",NA,"0.1"
"4930467E23Rik","1.42533625365915","-2.10839386654198","5.60443012322832","0.70676725321589",NA,"0.2"
"4930474N05Rik","2.25916743146437","2.3399572933475","2.29019360543867","0.306909166819639",NA,"0.5"
"4930486L24Rik","0.3283737392475","-2.36845778781337","5.76987951345713","0.681449086679602",NA,"0.2"
"4930502E18Rik","0.650753733978371","-1.58639305518738","4.98727192198782","0.750417926722013",NA,"0.1"
"4930503L19Rik","28.7888231061665","1.55285653214513","0.855340502808038","0.0694496461159696","0.254738625638416","1.2"
