"gene","logP"
"0610007P14Rik",-5.20354311393604e-05
"0610009B22Rik",-5.20354311393604e-05
"0610009L18Rik",-5.20354311393604e-05
"0610009O20Rik",-5.20354311393604e-05
"0610010F05Rik",-5.20354311393604e-05
"0610010K14Rik",-5.20354311393604e-05
"0610012G03Rik",-5.20354311393604e-05
"0610030E20Rik",-5.20354311393604e-05
"0610037L13Rik",-5.20354311393604e-05
"0610040J01Rik",-5.20354311393604e-05
"1110002E22Rik",-0.58894728467608
"1110004E09Rik",-5.20354311393604e-05
"1110004F10Rik",-5.20354311393604e-05
"1110008F13Rik",-5.20354311393604e-05
"1110008L16Rik",-5.20354311393604e-05
"1110008P14Rik",-5.20354311393604e-05
"1110012L19Rik",-0.239414470112773
"1110017D15Rik",-5.20354311393604e-05
"1110032A03Rik",-5.20354311393604e-05
"1110032F04Rik",-5.20354311393604e-05
"1110034G24Rik",-5.20354311393604e-05
"1110037F02Rik",-5.20354311393604e-05
"1110038F14Rik",-5.20354311393604e-05
"1110051M20Rik",-5.20354311393604e-05
"1110059E24Rik",-5.20354311393604e-05
"1110059G10Rik",-5.20354311393604e-05
"1110065P20Rik",-5.20354311393604e-05
"1190002N15Rik",-5.20354311393604e-05
"1190005I06Rik",-5.20354311393604e-05
"1190007I07Rik",-5.20354311393604e-05
"1500009C09Rik",-5.20354311393604e-05
"1500009L16Rik",-5.20354311393604e-05
"1500011B03Rik",-5.20354311393604e-05
"1500011K16Rik",-5.20354311393604e-05
"1500015O10Rik",-5.20354311393604e-05
"1520401A03Rik",-5.20354311393604e-05
"1600002H07Rik",-5.20354311393604e-05
"1600002K03Rik",-5.20354311393604e-05
"1600012H06Rik",-5.20354311393604e-05
"1600014C10Rik",-5.20354311393604e-05
"1700001C19Rik",-5.20354311393604e-05
"1700001K19Rik",-5.20354311393604e-05
"1700001L19Rik",-5.20354311393604e-05
"1700001O22Rik",-5.20354311393604e-05
"1700001P01Rik",-5.20354311393604e-05
"1700003E16Rik",-5.20354311393604e-05
"1700003F12Rik",-5.20354311393604e-05
"1700007B14Rik",-5.20354311393604e-05
